288,17,1047
207,1462,367
56,875,1555
17,1383,235
65,852,103
506,1570,841
137,972,6
47,1804,2227
57,260,2247
15,575,28
131,2017,2006
121,581,695
473,1650,1123
10,445,1756
774,1059,1863
149,878,1534
520,1269,1417
161,799,796
206,520,1883
534,2015,1984
149,431,1436
210,457,546
123,512,62
774,737,2238
131,1159,502
17,1335,128
43,1296,1545
17,1862,1719
216,1219,805
161,2027,1492
207,1591,373
520,1583,1870
84,679,738
135,3,131
1207,2267,785
255,906,218
43,186,840
42,982,735
228,1570,1979
43,1031,206
504,941,308
307,1453,140
10,457,897
273,1652,557
19,1047,2162
92,452,2085
695,2089,1199
137,1505,2203
13,847,1527
580,1238,1057
463,236,840
57,1055,2062
334,509,1766
58,1350,1419
534,2045,1535
210,1041,738
230,594,777
68,1623,212
4,1048,2039
43,1801,664
26,1469,13
185,1847,74
482,1919,257
778,2256,643
137,779,1509
1501,1892,1683
3,2006,2044
151,669,551
103,93,1799
132,2277,2056
534,1601,1671
298,2221,515
83,733,484
325,1943,783
486,2030,847
347,907,762
486,198,1498
807,22,763
13,931,978
285,1178,376
190,731,1363
965,1840,2259
175,809,1246
185,1233,1816
19,2080,576
38,554,2263
162,1140,331
175,216,34
137,1549,648
231,1932,2259
48,188,654
608,8,38
271,434,1272
1163,1181,1701
803,1425,1280
83,1202,1488
19,126,1415
318,1254,612
70,465,1944
78,113,350
372,620,1421
136,2023,894
83,2203,2152
298,1084,2239
56,2220,1670
33,151,503
1130,894,474
30,1940,248
91,288,888
2,1889,842
242,3,960
1704,1505,746
948,667,819
47,523,1331
19,1836,1522
47,1137,108
650,960,419
534,96,566
19,2159,1337
161,2167,1124
22,1848,1509
480,47,434
212,1132,1748
149,1872,1709
807,1366,695
1,1588,1368
149,339,1853
807,1308,215
48,1592,325
3,1688,1616
159,890,2268
807,1433,143
210,1214,1374
47,1611,725
532,954,1015
452,562,63
17,92,1245
385,1417,90
10,1318,2049
129,1767,1192
175,1082,474
15,1280,1665
171,996,2205
92,81,530
13,495,1105
430,980,2124
247,374,606
298,317,1462
275,1831,916
807,2254,60
190,1903,805
136,1172,931
19,1166,434
13,1086,439
47,1063,1851
38,1333,642
463,1818,1791
161,1527,577
184,2264,1891
4,1313,1433
480,81,507
17,2228,1847
162,1339,744
78,41,676
13,538,910
19,2133,167
48,440,285
9,1227,754
190,1514,313
103,817,905
84,492,1302
59,1873,1094
442,528,1022
13,2234,509
334,470,1385
486,2093,1303
210,1216,2239
196,2035,2070
237,1827,1010
585,1370,83
30,1890,106
149,1656,313
19,528,1135
973,936,2058
41,98,1320
47,1785,1676
326,1701,982
1162,999,721
9,810,103
11,1885,243
944,432,2115
803,401,1720
175,1581,1120
532,383,1628
210,1159,581
175,276,684
347,430,794
84,1414,807
289,1316,908
207,1600,608
155,1467,695
482,478,1555
3,2073,540
488,2209,248
19,1173,1150
13,2166,1257
331,1989,2126
4,1325,2204
46,110,342
225,601,542
430,2281,1134
553,151,395
807,1709,494
19,960,1780
49,112,778
3,560,705
73,834,979
93,1401,540
219,946,107
81,180,2266
210,789,1389
280,584,1176
151,1237,340
190,640,937
3,1904,86
529,603,602
1266,1770,214
1417,91,1786
520,2252,1643
452,907,1388
1276,2159,334
1207,2200,141
520,1367,1614
169,946,448
692,1287,1780
46,1468,666
548,2218,63
48,1167,13
473,1710,1228
46,111,1225
20,552,697
500,1551,404
13,1267,176
161,1536,611
91,1580,691
207,433,1208
68,1640,1699
9,236,2190
255,1988,1604
1961,483,120
149,98,1910
161,484,2199
17,1416,868
796,486,652
551,407,1360
136,1296,1265
525,918,1745
3,172,214
59,516,2125
174,1572,1332
117,100,1781
434,1121,2219
131,1956,1144
486,1685,1950
298,1969,490
38,1973,852
42,1009,233
47,2273,1684
48,868,2107
175,2235,749
700,498,706
46,1141,1521
484,628,24
553,904,428
84,196,1273
123,2098,1901
188,1095,1089
463,79,1332
1575,1045,1944
67,1456,630
298,12,907
96,562,577
576,351,1663
131,1959,322
131,825,403
47,585,1340
19,2091,2132
230,1077,395
83,250,2078
106,1914,988
17,1506,2161
444,643,405
76,2244,827
791,1118,693
807,1290,2026
190,1899,142
1245,591,465
575,48,1310
47,822,1632
807,672,66
11,368,414
123,1577,2218
13,122,1247
1506,817,809
619,156,1843
0,687,382
43,400,1722
117,2099,339
620,908,1964
9,305,528
386,1303,1613
123,1421,1765
106,2285,745
534,1986,200
547,1330,195
1164,1408,49
13,1800,1523
326,672,2222
67,761,859
103,98,1921
9,163,1938
125,604,683
807,440,952
17,350,1724
288,1358,97
462,738,2117
37,585,1341
50,1772,1303
92,895,1512
223,794,455
366,211,1340
547,2094,2287
48,1508,1597
44,2177,339
796,405,1522
162,1042,88
19,1053,881
1127,1399,38
83,1852,1891
121,38,1956
68,1922,389
484,1016,1403
1093,1566,474
317,538,1000
117,387,329
19,742,1442
106,1577,201
462,2166,768
19,1417,321
807,1550,1144
46,2095,1645
25,1001,2152
83,2248,692
136,429,1716
83,1163,293
807,752,2254
534,950,1757
547,75,223
56,2163,1786
84,1055,974
151,2249,95
587,153,1167
11,1790,1346
179,2189,1808
1128,1886,1922
1162,146,732
534,226,983
15,495,1954
73,2128,55
220,2249,1594
137,829,294
807,1105,835
126,1777,1847
83,930,1621
30,2039,1457
151,1914,1942
1129,224,598
944,1323,1965
70,1394,1297
430,1263,333
807,933,1942
38,321,1760
137,1756,981
1270,1430,1677
626,1476,112
48,914,1556
807,812,2208
482,1885,1493
123,2143,1468
307,1776,1580
14,592,1611
123,85,1573
334,911,2176
86,619,2079
807,125,39
37,618,1818
231,556,137
175,1734,2136
551,927,1616
484,2132,401
41,1751,1147
17,760,1055
13,2155,2245
242,108,695
47,624,887
547,2007,1140
134,130,470
73,562,1580
83,1602,493
137,257,2138
210,945,886
48,496,874
74,1626,1249
210,2009,1921
175,1469,17
430,318,2158
298,837,99
84,982,1811
117,1174,1431
48,2072,94
78,2115,1542
207,1361,952
161,966,260
480,1600,976
61,818,1164
430,851,236
110,1823,961
83,622,851
334,1489,1905
778,249,1764
532,275,1063
137,294,675
242,88,1018
17,1703,570
132,415,38
175,1568,2256
46,1179,1537
298,569,1237
75,1046,1463
44,1699,1803
30,251,55
85,997,1785
129,1739,1824
312,2048,1960
534,1191,1937
161,1755,584
238,667,1218
247,1742,57
190,2170,685
9,991,2238
11,1210,2103
47,513,355
803,1863,1745
547,126,172
190,201,1618
83,2250,1123
247,554,1553
10,766,279
171,2195,1601
242,2183,1035
230,1044,1399
298,271,325
957,1421,417
452,1206,1678
3,2211,1391
184,1258,868
190,596,902
807,214,173
242,2246,2029
220,1354,930
207,709,2121
61,639,360
13,849,990
46,771,11
47,1863,1880
123,1431,336
479,1594,1944
219,1182,1483
2,2161,1162
1137,1751,1380
123,522,992
169,205,2268
28,430,1882
13,1397,1371
473,2126,2102
20,249,411
78,649,1716
1127,218,832
48,1650,967
266,789,493
19,524,1885
294,1646,1114
47,1184,1432
129,364,2101
110,1808,301
948,811,543
520,414,1508
303,1619,389
103,2134,2068
47,1424,1500
56,581,2037
562,2083,1454
149,1992,312
266,1356,119
3,986,612
451,628,1823
1421,281,1032
13,817,1349
207,1157,1002
131,2092,335
9,1562,158
11,1349,1603
17,1283,2141
326,1932,2113
13,71,712
131,1364,455
79,2086,1343
57,1843,1804
948,1151,551
3,822,1090
4,204,2024
14,1631,376
13,1823,1374
123,771,53
1127,261,2221
200,2186,1092
326,2226,427
255,1116,1634
807,1747,1661
514,152,654
155,1026,704
950,626,1233
151,403,106
48,1228,1355
902,1262,1260
3,1446,2246
484,796,2160
49,1000,2226
334,1066,1779
123,99,829
151,1230,1967
103,353,2196
807,859,1168
10,2162,1297
14,1541,2124
520,1534,366
131,1946,320
41,2276,313
219,2023,16
91,165,1084
619,838,1198
452,1835,1666
177,2078,969
442,1991,2080
47,1104,2201
1120,326,231
42,2201,1424
161,2059,331
627,2048,598
484,204,1850
520,1827,1926
242,1078,947
17,1830,1240
137,746,2197
807,599,1627
175,1675,1232
43,44,217
134,2013,1440
47,2223,187
149,2244,2200
46,1760,404
83,735,855
78,498,1180
307,943,233
803,169,1562
875,990,2231
123,421,1511
298,1270,681
42,1959,2135
47,2150,1075
126,92,467
134,1716,657
3,522,164
223,1017,1234
18,61,670
778,143,996
334,1718,1184
20,2178,241
26,1134,2234
3,178,1848
225,929,1023
83,320,1670
210,1507,2135
209,405,1587
326,806,1119
435,170,44
13,254,1733
817,269,777
223,47,1787
527,158,1658
223,306,865
1058,2105,525
129,845,1898
200,1644,558
437,1345,2002
207,84,1676
219,1936,916
11,868,1113
503,50,1111
175,2155,1944
47,1877,853
123,1069,2110
224,1622,2179
93,2287,1239
134,791,1776
123,331,146
91,866,648
13,1804,1308
3,1169,2281
10,860,35
13,1029,1085
149,1575,2228
67,1273,767
129,28,775
105,2045,1648
951,901,1576
334,607,1003
223,608,422
430,309,1795
61,1806,2263
25,252,302
796,683,1808
16,740,2266
19,1365,1157
20,1143,700
220,422,2051
20,2213,120
149,1138,821
534,1169,990
482,1086,1443
47,1292,1025
67,1444,983
20,625,1454
137,1647,419
176,816,1424
149,2119,1055
49,271,2020
318,264,676
312,1052,2128
1270,958,812
11,778,1682
730,935,834
67,1492,1851
47,2206,2215
17,1526,638
582,1276,289
3,1455,214
117,738,2038
1352,790,1977
155,1416,526
131,1054,249
175,2123,1631
3,1941,1319
32,555,1373
807,436,1549
134,2122,729
944,562,2010
17,151,846
131,1865,781
15,2082,2034
796,2025,2205
629,246,477
11,1782,2184
188,2220,48
223,831,226
556,359,259
3,1494,2108
47,616,1358
13,380,1439
41,681,709
430,492,221
549,480,1124
169,26,723
210,1358,68
1114,1895,151
1266,856,1652
10,1935,2029
585,2110,147
1162,312,1988
58,1167,262
13,1561,969
136,1109,1504
570,2169,1478
9,47,316
266,2026,2040
1128,768,232
14,6,847
11,951,421
131,1572,2057
175,824,329
0,1362,1266
42,1114,227
175,826,2189
361,511,572
86,1620,483
47,926,2178
9,1793,1192
70,1001,1193
151,1328,994
149,1508,2243
231,922,351
30,2172,1359
307,1828,1153
129,695,569
231,1101,32
20,632,1454
463,153,80
807,723,2183
1271,1670,44
3,1843,1044
710,594,357
83,1444,2266
123,2104,778
175,1778,1404
185,1266,528
42,858,79
17,189,436
452,1871,170
176,50,1262
1602,1550,1391
334,1547,512
133,1812,2173
11,340,1880
482,1484,353
73,1545,706
4,22,1259
9,1093,1505
91,197,2087
151,1317,1498
17,2042,1078
1234,2193,210
430,1420,1297
68,647,1472
1116,1923,419
17,192,522
151,1820,560
230,371,415
13,2260,235
1,584,1915
480,1315,640
123,524,495
43,614,2173
298,1621,405
807,1169,1705
318,300,793
108,1823,427
162,1243,652
452,2042,600
520,1306,2138
35,395,434
216,1465,1743
81,1933,1985
310,1673,1671
46,1991,352
435,2173,1704
251,425,1529
1328,1785,1712
778,1917,983
223,769,302
123,1637,1253
91,1195,1618
550,504,1996
807,1389,11
334,1207,494
155,2084,79
534,1332,1276
86,1833,1575
37,2113,2130
1163,1978,307
151,874,1754
129,114,1807
93,1499,392
807,269,415
904,486,1326
271,2080,1324
325,1505,1310
17,1244,1642
5,590,634
175,866,2229
807,667,1794
190,2101,199
11,550,777
21,1287,516
1093,356,583
788,661,47
162,598,1308
46,1837,721
334,1576,757
547,274,1851
13,935,1059
151,1649,1903
13,2274,599
123,812,1815
136,518,2056
48,854,2166
0,1507,2013
13,302,1390
434,2269,1231
444,220,2087
13,1920,161
520,1310,658
242,962,208
13,1013,2047
19,2094,993
3,1338,121
650,1751,1600
451,770,1896
136,247,414
161,200,2161
300,1543,290
520,1994,1102
42,1706,684
11,1349,1179
872,1643,400
68,245,2278
312,1325,1962
13,563,415
90,923,1085
13,366,1879
1218,465,2102
1163,103,655
25,776,1680
42,2018,370
532,43,1818
135,1816,1343
550,1212,1726
46,2151,386
47,1301,1989
233,678,165
123,2023,20
137,533,1574
175,1590,1214
190,1380,1990
803,700,1825
9,724,93
547,398,2152
289,720,561
91,893,1706
117,473,1727
117,106,1112
13,2025,1591
799,333,129
47,742,1621
223,1456,395
13,1445,898
484,1390,2079
807,1738,83
511,1897,2256
763,2154,1560
126,1043,1899
440,1074,933
81,899,603
1163,1470,2172
136,142,1307
1238,1924,1988
25,705,2148
366,1777,2169
161,1203,350
92,1744,2220
1121,1929,775
17,2216,725
225,599,1345
430,266,870
47,426,1189
334,1296,269
84,1695,1289
195,1390,227
334,987,667
17,2261,2154
80,947,1698
506,829,2121
318,1546,1861
573,1551,1096
230,278,849
430,552,826
778,1707,370
83,2042,808
17,1756,820
578,1479,1959
480,2021,1405
190,1736,1252
79,1704,707
20,807,207
91,474,650
149,2115,624
123,1339,736
298,722,1878
149,1244,122
19,2280,813
210,1785,1296
74,807,1074
1164,1510,758
1164,1301,1528
220,236,317
48,166,832
520,1955,1546
957,208,2273
280,1380,2027
233,850,891
1116,2163,2203
9,408,886
3,104,2012
35,517,2267
1918,1409,2285
517,1949,1155
520,88,1271
268,1269,2199
207,1610,1242
807,1838,1939
279,1612,996
1163,2160,1385
807,1321,118
137,843,827
84,2228,1574
13,1566,1997
47,111,908
48,1008,1067
266,1003,185
298,1657,769
278,149,2080
190,133,1497
84,1960,349
48,260,1118
13,1761,236
334,1982,1213
86,2014,306
2,86,52
242,697,1850
3,65,1185
547,717,92
151,655,2264
1164,1951,1761
123,319,755
175,230,2076
42,1296,1409
975,1448,732
86,764,1272
807,1555,243
149,2077,1794
124,1138,1843
15,986,2103
42,1337,1688
42,1435,1766
452,1161,1926
149,637,542
47,2160,49
165,1881,2174
59,65,407
13,1529,834
46,1799,1370
86,1029,1896
68,999,2159
223,1096,1485
430,511,1239
273,1112,226
70,703,497
151,2118,2240
210,312,627
47,954,573
210,1549,955
948,1734,2261
151,1355,1839
42,1711,1517
136,1754,1966
83,906,1244
175,675,2089
534,1245,225
81,39,1672
137,1861,1865
41,1372,1706
379,378,1400
20,2108,1828
121,291,2242
59,1028,845
49,1150,1903
631,947,1481
1270,709,1918
21,1915,1102
58,1061,656
12,1999,274
86,2250,1053
136,944,40
161,148,1204
151,1116,1898
47,597,2045
435,91,1597
149,1122,1732
92,2017,957
1278,736,94
1356,1606,1402
258,845,1247
807,1439,908
463,252,1943
551,827,1840
16,1809,1292
13,1597,685
161,1987,843
16,1986,1529
17,1207,1368
452,966,9
110,1788,943
223,968,941
123,1348,1326
123,1268,977
807,1377,1952
326,157,1472
47,2053,1186
35,1423,1273
486,729,1944
534,2274,2030
47,440,1700
463,193,1722
110,1314,1810
44,725,74
155,2032,1383
210,876,2002
443,2027,1745
190,216,102
184,1411,1642
628,208,1920
223,1594,171
547,30,1638
12,881,1404
258,2128,880
222,877,308
278,755,1024
30,1520,592
93,284,1763
13,230,1127
1276,4,1630
149,1384,1787
161,1581,1512
444,354,1734
48,347,2238
151,443,415
486,1412,594
815,2044,112
65,369,114
123,604,1988
86,1785,1993
796,756,887
58,2132,2204
91,706,666
520,2239,556
466,394,48
190,354,1710
1164,2037,746
136,1927,1181
91,332,1513
151,0,1781
83,249,1273
19,1585,425
4,2188,989
42,1691,2119
889,2151,1918
56,593,349
48,199,1514
1395,1441,1721
486,1775,24
308,1706,2
529,113,2128
190,1032,1067
13,2026,1039
67,1371,956
318,1649,1033
452,703,1989
1,1338,1411
91,1,1444
112,335,386
35,1862,1116
3,576,1592
3,1665,144
778,1231,685
48,451,1376
435,744,1353
134,133,1801
47,578,615
247,872,1054
149,1502,1077
1700,57,1522
13,1843,851
223,2239,737
228,1699,842
502,1184,1174
807,273,1819
242,196,2281
215,1523,1905
83,2183,634
397,2267,1209
42,2063,2193
175,77,738
30,1442,933
807,1732,2215
1129,2152,2113
3,370,50
1207,237,167
207,1259,976
553,842,1215
230,988,678
30,1307,2043
137,1869,1863
41,2284,2036
948,2272,2124
3,649,472
117,2243,220
802,1234,2209
803,1307,317
19,1203,804
225,9,806
134,251,1234
778,2209,636
534,2158,122
340,677,776
126,39,649
730,1671,1031
149,789,1643
549,824,1680
137,850,809
807,1596,7
444,2106,1614
397,1076,499
136,639,2093
356,1121,1189
129,2235,17
13,581,778
534,1798,878
312,1587,726
1133,1658,1369
796,816,379
43,1431,1551
151,1714,1984
300,806,1484
1582,1108,1349
190,964,1556
1618,266,1962
13,1027,499
289,1057,245
344,2286,542
807,373,218
950,1894,629
9,1784,548
47,1388,1077
86,937,1542
30,2154,2114
1093,2105,184
206,793,497
1079,913,416
25,17,2148
551,2137,1548
654,688,979
395,1449,1260
59,1327,819
140,1591,1984
334,127,2163
241,1208,947
4,2202,1571
151,185,2151
334,1496,859
151,46,2084
129,990,530
190,1312,480
817,1497,1522
549,2231,1008
267,1182,326
13,1855,1905
547,368,459
386,926,2157
195,996,1616
190,1883,1661
17,1688,179
480,338,1604
59,792,1876
13,457,1317
20,302,1674
13,920,968
47,859,1894
137,1825,1373
534,306,2077
59,563,446
17,1610,1470
803,91,2045
210,1152,1122
10,1266,2289
86,981,385
103,983,627
19,357,280
123,1762,1077
486,2118,710
525,596,502
85,1554,558
4,1301,182
2073,1775,824
1329,1304,532
1164,371,782
13,1702,1692
86,1413,1093
610,1027,425
42,2027,2141
1084,43,663
803,281,572
444,1352,1551
486,350,1171
83,1774,232
46,885,1067
136,1173,1920
238,990,9
41,1151,654
534,227,668
47,27,1939
41,373,1939
58,1441,346
19,1746,507
37,240,1809
48,1841,1405
480,263,2133
877,1464,329
803,304,909
9,784,332
219,253,1953
175,705,1628
20,617,1259
155,1225,5
486,1733,1617
303,1998,2139
544,1628,1116
778,1248,2175
280,1106,1628
176,1513,1655
288,2264,755
223,563,1183
325,778,175
486,955,365
190,30,1569
137,1481,1503
83,378,1488
31,461,1779
1116,47,1588
13,1734,1995
78,2168,2012
3,1854,2012
298,1985,1271
294,1156,2103
13,870,1041
50,827,356
184,814,1801
123,790,1414
872,402,1576
484,543,2236
35,1922,133
149,908,6
123,1758,61
86,566,1419
451,1961,1438
1115,1170,168
84,1573,1438
11,2071,1275
48,2094,1540
37,30,879
280,1368,398
434,2057,2160
944,857,962
443,1618,1648
288,1291,679
242,985,1763
529,2247,518
294,96,2254
4,1822,1487
161,638,1567
807,112,1575
86,989,1605
288,896,2030
296,2263,99
1127,1922,2017
67,1338,133
136,555,867
20,25,2211
137,431,120
48,641,1975
14,1445,1500
47,1,171
1253,1105,1110
169,266,1060
131,2195,204
807,172,210
151,1368,729
768,881,2091
238,1898,890
42,1684,1654
220,518,2075
136,2055,688
89,292,2214
778,1504,1279
228,950,1517
768,1800,823
151,74,2221
778,993,1053
44,378,1872
1163,1805,1277
30,1701,2156
65,1216,1525
487,383,294
37,857,1406
13,2134,32
47,1295,518
47,984,1164
280,1045,816
67,1901,2013
175,1767,1636
902,268,1293
5,1043,1024
102,897,2130
49,1148,597
136,1805,1863
765,809,837
1127,247,1096
20,489,1445
575,1824,28
736,2085,809
86,277,2278
185,1640,1776
210,383,177
307,1100,10
1116,232,1940
190,1376,1420
175,1266,1737
223,1863,273
3,982,1774
1115,894,1242
1253,1045,389
81,2283,222
3,17,1457
487,1968,1445
131,1628,1454
39,901,2163
161,2015,1069
59,1604,889
67,1370,1824
219,1627,1864
843,197,1485
188,271,1163
136,796,1499
58,210,1985
84,876,184
136,471,1292
83,2074,908
17,445,969
48,1784,670
442,1950,387
534,2035,2102
149,9,1569
3,452,2034
13,1142,194
149,1503,2033
318,1309,1699
49,1623,2111
768,2180,1750
817,96,1102
550,239,708
67,1279,1978
549,1265,200
13,590,1698
184,1429,1729
1,1900,1754
137,1417,1819
807,1506,84
13,929,29
149,199,1209
83,1399,2141
1329,2013,520
273,872,2156
17,325,1989
347,625,946
129,1950,727
9,2237,1101
83,223,433
244,2135,1982
175,568,290
1163,716,1218
444,2033,689
169,89,315
134,815,500
151,1212,919
242,605,539
807,1748,2225
20,380,1946
1164,234,223
248,895,766
259,1877,500
149,1521,1353
1116,2095,734
44,218,2025
904,595,1327
48,1525,84
46,60,510
807,838,1296
129,1954,29
1133,1752,484
151,681,1019
223,620,393
482,1127,314
29,1709,2034
79,593,678
806,2267,38
14,232,2115
149,818,1879
149,1706,1129
136,963,707
54,2218,1591
151,542,896
547,596,1720
411,1361,663
57,1261,1174
103,1144,2276
42,2068,2070
30,2094,76
778,2024,2212
273,1961,1730
117,1309,622
47,1913,1023
131,619,421
151,2279,601
35,2157,1152
312,2245,1482
957,213,419
47,344,2100
3,1039,2096
312,1808,1855
137,2191,1371
13,1708,1759
312,403,1973
34,2055,2097
20,1757,226
86,1095,883
15,347,532
155,842,767
17,1664,1654
210,157,1303
1,1148,1075
84,39,1344
207,2134,939
289,2095,385
97,1405,1845
376,2227,233
230,1123,1570
30,1600,415
553,1899,828
17,701,2102
3,1906,1090
258,142,46
13,723,726
361,958,1590
47,1278,20
534,2151,286
129,1496,1629
950,1621,1794
444,913,2160
1093,1574,397
935,49,2061
117,313,2151
223,48,2187
31,1926,2093
20,187,612
13,65,501
49,1900,1312
131,2265,610
815,414,2178
169,1962,841
13,658,135
796,2096,241
83,1598,1047
225,1856,296
444,1947,1422
190,1659,376
4,1656,576
529,1950,976
17,2231,445
161,1627,1754
2,1795,1975
149,557,160
549,2213,1384
175,1545,376
13,2089,293
242,999,97
2,693,1822
806,1429,1541
20,1910,1719
278,1262,114
1114,591,513
103,579,2158
105,301,177
175,264,2085
242,1393,915
17,1934,1489
242,472,1191
1163,1727,1396
