67,1958,2234,1636,897,485,2033,1817,1842,976
136,361,744,25,104,43,901,795,1035,1230
30,2021,32,1580,2022,958,1017,34,489,1947
67,2235,602,1119,1072,2221,644,1640,1470,873
123,667,1296,1533,1059,1896,2132,1287,1674,69
106,1999,825,1920,347,2011,512,962,1415,689
14,1384,2021,2289,1333,916,2015,1509,1958,1892
13,284,344,1867,1358,791,327,1916,1914,552
31,2161,832,1456,2004,674,1639,505,894,1458
20,217,1813,90,1041,648,842,420,1589,1807
123,459,1444,1732,1226,1936,624,606,1141,581
41,1371,913,1961,19,1770,1319,2236,1386,1785
20,1377,1182,1311,2129,1200,1058,288,1244,1482
137,421,2212,112,2278,1530,1698,206,1803,440
1,859,1009,1745,1127,2095,2275,1274,1928,1833
132,1427,1582,620,2233,1457,1269,2265,1859,1493
123,1933,124,758,2073,672,885,2093,1922,1417
67,2103,1618,198,2013,57,66,2079,680,606
161,364,129,765,1623,1644,564,2090,30,437
20,702,91,618,96,820,1159,2184,1764,1228
137,1798,1568,2177,2046,344,1791,882,1293,1233
48,2272,1919,136,803,2073,1389,779,1335,178
42,1483,2198,2123,550,851,1815,1906,1797,156
137,1655,1310,1100,571,2026,1939,539,2221,1629
67,28,710,934,1258,1016,775,927,1941,1923
175,1608,1112,2172,467,1332,1733,1660,2032,326
3,1101,2127,1695,127,152,2159,1769,1982,2111
42,307,1281,230,118,1416,871,416,799,356
123,495,833,1768,2267,305,725,939,290,873
155,1998,2076,1672,1778,1273,350,217,1452,240
1,755,1528,1334,1026,956,1833,1628,1307,196
47,833,1364,1759,1481,595,1012,813,1027,1844
3,2055,271,1461,1901,1442,568,515,1612,94
67,307,1722,366,1783,1135,2024,288,920,1086
20,1462,47,1690,108,1678,1811,1474,877,695
17,87,979,1793,1174,2145,1020,563,387,1055
136,1796,1722,1703,219,1109,942,1829,2213,1334
3,792,1574,642,2156,2139,1230,686,2171,1647
3,1835,1601,1210,2181,568,1944,351,386,1796
3,1727,1672,1205,1301,1730,598,1875,1843,1942
3,1582,1342,902,2095,1299,557,2119,1223,1163
334,1459,1408,1900,2006,1396,2029,235,652,2057
4,542,407,1345,1234,204,1106,1157,739,352
1,2204,1695,1817,1850,247,1929,1811,1368,142
132,876,976,2243,1487,1843,365,196,76,2016
129,1258,1863,945,669,1075,630,72,1318,2156
11,94,949,1851,1214,2228,1075,1760,1042,566
13,1339,893,2236,2202,257,516,1057,1906,47
123,519,1421,301,1727,1689,2267,1393,605,1318
3,1506,2009,1360,1485,667,1649,1658,1372,1173
20,1570,1206,503,1783,1919,244,1782,673,1038
59,2053,397,1373,1245,605,1049,2009,519,1194
30,1547,319,940,881,1185,476,2052,313,1259
0,1910,1791,1689,373,1938,764,2018,1298,947
303,2016,1738,1041,142,770,2117,2253,834,1994
161,1789,1534,1131,1119,401,351,288,1705,280
3,197,1786,1759,1687,483,2262,348,499,518
123,446,1641,1840,1749,1138,690,680,565,693
67,1757,914,1575,1865,802,1023,1652,2217,529
11,127,1582,1642,1701,2036,1636,1789,568,2080
136,1200,1654,681,1871,2165,2118,1881,1344,1384
84,1043,338,1512,1984,1196,1953,836,1244,293
47,2183,1050,2014,602,289,155,1045,783,657
3,935,808,1900,1317,1999,1784,1428,433,553
9,63,1688,1332,1504,1559,2103,381,1173,2213
42,2230,869,1334,2206,871,627,172,2176,720
59,236,201,488,1965,1568,606,614,896,935
149,1275,36,482,1999,661,221,1161,1506,949
58,539,1368,745,873,743,1109,2215,1218,1948
3,1644,1805,1347,1849,186,370,1995,1369,938
123,2166,1482,1815,1822,1535,1732,757,1936,2118
43,1591,2039,2238,1478,2072,558,766,492,680
161,1422,1005,712,2021,1551,2008,2019,406,901
11,1878,796,2228,867,2184,1979,782,1477,830
44,1319,1044,747,255,872,1040,590,677,1079
20,1762,274,275,1709,409,2113,2289,926,736
155,1300,600,1265,778,2172,2167,2108,1787,1262
3,1707,2117,1038,393,410,112,1025,398,1103
67,44,1696,840,1033,2209,176,484,2176,2141
1,1938,1305,886,568,2031,2003,1795,2011,1883
278,865,64,1790,2187,612,825,166,189,42
17,775,1234,1117,299,896,760,1249,1457,353
0,1389,314,1495,1820,673,1703,2151,1296,2183
11,941,1571,921,160,426,875,549,342,926
3,2059,393,861,1799,882,728,1715,1358,309
47,212,400,1447,1181,644,1951,474,1183,1260
129,1035,1461,497,2161,2267,1523,1610,1993,1372
17,1070,1914,1285,549,852,577,1315,680,1573
20,14,1465,547,1480,388,1404,1752,302,441
151,920,165,253,1659,1465,1914,1854,614,890
136,692,2097,482,763,955,32,451,701,1095
43,428,978,1063,800,774,1936,777,1525,466
91,1041,515,1938,429,759,127,1038,1467,1979
134,1557,1112,1532,818,593,2098,1138,104,608
30,1497,1891,1818,1860,1068,818,1692,627,1862
19,1840,993,572,635,2030,2092,2274,1323,907
17,748,1315,1331,1972,1055,1761,1538,1277,778
3,765,1078,1647,2039,1827,1600,1939,1747,197
3,242,836,2094,1940,429,421,840,1043,760
136,1687,689,1932,2091,34,1142,704,1198,382
67,1452,831,2065,1724,895,1945,1668,835,546
14,844,1524,27,215,1248,1390,403,890,805
46,1935,295,1664,670,2256,487,963,511,1127
9,1023,672,741,2048,509,1501,1563,1780,1283
58,594,1317,73,2103,2281,2236,64,1733,346
20,1644,882,866,1660,2114,1941,772,446,736
41,1253,1945,664,1150,59,1716,1533,66,826
14,1901,1377,1376,1121,341,954,1669,228,823
43,1895,2259,163,1753,1191,573,917,283,227
25,880,614,1678,631,402,1677,2114,720,1380
48,569,1062,1819,1488,515,1031,742,77,1018
67,942,1285,1128,1973,1124,729,1543,495,177
20,1077,1246,274,951,10,1436,2247,433,1969
480,1230,1373,1980,962,909,1229,1601,2123,1767
21,1345,983,1581,1378,990,947,1964,1785,1279
106,486,1288,1386,1602,237,1139,1078,753,1004
35,1340,300,455,227,318,2072,609,632,1058
3,363,1168,955,2062,1576,1811,811,226,1358
42,1899,252,621,1997,2207,1110,1705,2260,2267
30,1425,1460,1700,1558,1055,2280,1075,1973,1400
11,1939,1929,360,474,392,1897,2092,1673,799
132,1926,2099,167,893,1210,1706,2281,1424,485
22,2066,886,1933,1665,1330,701,1413,443,1885
3,1109,1457,1002,1887,258,1325,627,10,1141
19,872,2035,180,513,608,507,824,695,122
149,100,2066,1960,1718,1460,1131,1580,146,254
47,1002,2170,1172,784,115,1785,850,533,1190
3,1896,19,758,1050,1516,1871,2146,2196,2043
175,1429,1993,399,1448,1826,1677,936,596,1022
1,1626,518,2076,1892,1929,218,1664,1100,95
123,1678,377,1905,865,952,1864,1081,1266,870
242,523,1786,350,347,1362,2096,487,2079,1014
3,413,1778,1964,260,1084,1578,1390,1490,1365
41,1142,1701,1139,1017,1109,2014,574,179,1526
219,747,488,1642,154,1604,1517,173,1267,131
3,1875,2218,1340,1282,1247,1505,2266,602,736
0,1300,1526,1287,825,416,2228,815,106,1022
91,1037,2216,297,1704,375,401,2145,1967,85
123,109,1956,1333,1450,386,51,769,2202,1085
67,97,1333,1063,1139,1697,1122,310,455,2184
9,755,175,2121,1661,1702,1778,186,1673,1391
42,611,2171,1029,153,1731,2161,1269,1895,471
13,1645,123,2155,36,1009,455,142,817,701
121,1544,1703,1400,364,723,1574,1529,2057,1931
92,1446,1753,239,1168,1526,1399,1102,977,1928
48,1527,1754,1167,1882,2213,608,2031,2165,2027
67,90,398,859,2059,1753,696,654,599,298
3,1771,975,1518,191,2116,973,1242,74,259
14,850,2208,421,1307,70,1297,145,703,1383
20,283,968,161,355,2186,433,106,1697,567
3,1254,1871,374,405,287,872,2215,1160,2129
42,2258,1085,1991,1704,910,1399,618,1568,2173
3,902,1841,752,1787,1672,810,496,1818,867
137,1923,224,261,2139,416,1007,370,610,420
20,635,859,1352,1386,1514,2222,1981,2001,1232
129,1050,623,933,652,1390,1730,2107,2084,693
45,1244,2219,1186,2159,1172,584,1444,2116,396
3,1732,156,215,1430,1299,2053,1702,1868,1394
3,1230,1418,1730,828,2080,1379,855,243,1633
123,681,276,10,1490,1481,982,1951,209,405
46,1942,2286,227,833,1306,1620,808,1903,267
10,345,1540,1644,1517,1835,368,667,1091,578
3,1696,1611,2118,1335,446,1344,1030,62,1516
14,1892,804,1319,1468,964,2128,915,752,1305
3,1496,177,1649,1385,607,1231,639,501,948
3,211,104,2182,504,553,663,1575,1638,1386
137,1835,727,1096,527,1206,295,506,420,2015
1,374,823,869,1905,324,582,653,1623,500
20,1142,1109,1032,19,2151,360,920,119,578
15,476,2056,1753,1837,891,2054,1385,1666,255
56,147,1139,64,1047,1291,547,59,583,739
123,617,1520,2077,384,1480,1864,79,132,483
42,1308,87,1878,814,65,841,1707,855,1261
37,591,1849,420,1986,374,2166,131,1852,176
13,2273,975,383,1446,2020,1081,1491,2129,92
242,49,1202,910,1043,503,2009,377,1710,684
134,861,69,1465,2182,1182,32,649,1985,3
137,1991,2048,1632,33,1977,946,2067,1259,254
0,636,930,1007,326,916,938,994,2096,1926
61,1632,2159,2204,352,723,975,1053,1975,1817
48,1221,2243,1150,67,180,1761,1232,1460,2257
9,1622,1184,1759,1113,854,2148,1576,187,1203
17,1585,1101,2075,704,268,1781,1566,1972,875
3,432,1964,462,172,1876,860,1234,1856,136
3,2162,1573,1982,1256,757,641,2034,588,1633
110,1424,506,1650,2034,2067,1176,1178,1950,1083
136,479,838,1534,502,1032,320,39,441,370
67,1008,887,418,1032,201,1596,1231,316,411
305,2187,83,1915,334,2044,1120,913,513,266
17,1150,1608,1673,2122,1930,402,1033,1345,69
21,479,1766,942,907,1067,1407,1778,725,839
20,1377,616,524,52,433,1568,1765,826,622
13,472,1116,878,1476,1180,1457,2250,1964,2137
13,822,1201,1454,2254,491,1124,882,1856,1467
207,1848,406,1215,963,1101,302,394,1284,482
149,292,2068,1022,1825,390,2066,2062,302,463
41,240,1252,1941,190,870,1351,1974,44,2203
1,1832,1941,1403,925,1642,3,2190,621,1402
9,38,1160,1234,1836,1930,58,1667,2201,558
20,789,1859,955,111,119,772,1438,1034,1069
123,791,2150,267,1526,293,323,1342,1970,2249
0,497,247,2196,1140,1511,55,397,1292,279
3,72,2147,1736,2239,646,2074,1657,2278,1065
20,1437,1125,1017,1209,124,1228,1546,2059,1393
3,91,898,1648,1127,1751,2103,1685,969,2191
278,2185,1231,2246,1484,2157,1578,30,869,387
46,2179,1032,1778,567,2170,2108,1724,1632,573
49,2285,2026,1026,1731,2189,1479,600,879,1624
3,2185,140,11,1427,1123,2043,707,1172,1155
42,2213,184,985,2168,1660,1572,1196,678,481
3,561,393,1076,778,721,1804,1751,1545,396
3,596,350,655,435,367,2258,854,1345,229
48,1846,1875,356,475,2032,967,1804,1403,439
42,232,1239,87,1472,78,883,872,1865,203
123,363,1146,1402,1348,1612,689,2223,1587,1812
1,1253,1601,82,1164,2266,1770,711,883,1266
13,248,109,473,875,245,754,140,598,273
3,1255,1535,324,1359,1881,1323,1090,2140,494
11,770,376,645,220,1718,656,626,590,1409
20,1860,704,175,465,1736,1896,1001,1745,749
149,1834,1249,121,1931,1390,1237,399,1658,1242
20,657,1692,863,2030,7,1730,129,105,1986
175,654,2061,2253,1922,1408,336,836,1163,1284
3,1380,2089,2127,2105,957,1472,2122,363,2069
177,2163,55,1654,1417,2,1815,1612,471,1439
14,839,2210,1425,1768,1727,1130,2218,1690,1698
48,107,967,1253,1562,1171,1302,2155,538,2021
67,2205,621,2226,1219,2224,817,1228,306,228
151,2035,1576,2264,1233,984,83,1843,1421,2128
20,345,465,700,1866,132,1863,1371,1702,5
30,1437,1516,702,2186,1415,829,328,712,1405
123,1014,1701,560,1931,1333,1487,1424,899,1897
20,412,1168,1415,2031,1689,1107,933,1305,356
17,1349,1846,701,982,2029,917,2137,748,2001
47,535,436,1164,5,744,938,2172,1596,1362
46,866,179,855,1040,633,1924,2134,1157,2078
48,455,1491,2240,2143,857,1275,1282,846,1247
3,1325,492,894,1971,636,1786,427,582,1352
278,54,1297,1896,2180,982,1529,1607,303,1575
67,1627,644,1724,1405,1976,323,1137,879,1350
137,179,2202,848,397,516,2142,2224,214,1978
47,1878,1607,159,1005,980,212,2181,1993,2277
123,2230,1896,1013,1030,1242,2090,1667,1927,17
123,789,270,2,788,2003,2085,1715,387,368
19,1897,459,2228,2056,1269,363,134,1768,1134
3,1636,224,1427,526,1342,2084,927,838,615
56,813,21,78,574,35,612,628,45,135
137,1421,1018,294,1257,1025,487,734,2054,2004
67,1252,277,1655,2260,2050,1804,1120,722,1932
123,1985,1025,1987,1073,190,2077,8,258,1995
155,1888,607,1858,441,1765,158,1861,152,1388
175,1309,1873,786,1400,1249,684,1543,355,333
149,547,939,62,1893,1116,1516,1082,1555,590
3,2228,1894,1537,145,1804,255,1260,706,699
175,1251,1546,2249,1443,721,454,1804,2280,1142
11,498,519,1803,1360,1298,1692,911,430,698
20,1731,511,539,1270,596,315,42,1061,1550
19,2043,266,2243,777,1803,926,535,1602,850
123,803,1266,974,29,2120,1253,961,319,811
1,1855,152,10,1874,2005,469,2078,46,1274
1,1061,493,1965,437,2002,161,1346,968,426
47,397,557,454,665,425,804,946,567,678
17,1595,127,1237,144,615,1477,692,617,1132
47,2264,978,294,2224,965,252,761,2216,2035
42,782,2214,406,1746,1927,2209,967,696,2058
47,2047,1105,1898,1918,212,257,825,1226,1660
3,708,594,951,2162,821,550,1541,1091,1809
3,1699,675,485,1015,2129,585,1605,2169,884
223,1586,1322,734,931,1802,1750,1949,896,1722
149,429,962,2169,610,1673,1010,522,676,951
3,1170,769,1501,176,1983,1132,2121,2205,31
83,2133,1200,47,10,1945,1870,2013,608,2094
137,734,1372,1621,373,438,1616,1691,96,1550
151,231,1061,1951,1249,1718,46,1292,1229,1445
20,2259,1297,1282,1875,329,172,1360,2268,1472
84,693,1841,964,1890,2051,814,2163,1104,2252
20,1104,555,1364,1429,348,210,1939,1196,1809
81,1487,1727,53,1168,282,1490,131,1139,376
11,510,1372,393,374,1044,1581,1194,28,1982
67,2197,488,507,562,2220,1710,340,490,1444
123,1497,492,1528,1569,860,1281,2263,655,2010
136,619,1987,2075,1133,534,1357,807,347,1900
175,918,1346,614,773,1085,1945,1974,1413,35
57,454,368,211,1544,2202,1771,782,1991,49
3,1924,280,636,364,933,462,417,697,1218
19,1776,853,712,1217,664,1867,1227,1688,1836
137,1865,2126,1171,1025,1372,184,327,375,573
43,2082,1253,2285,630,1601,1388,2078,579,1395
67,661,2168,1875,185,286,574,2119,1984,1278
3,2225,1429,978,1183,614,722,90,1245,15
83,1171,1172,1734,600,1185,1029,1719,1502,2275
67,584,324,1151,1069,427,544,32,548,1236
11,1087,1226,757,153,946,1446,695,1113,1750
61,566,935,1344,1144,52,282,62,686,233
11,639,115,825,2274,600,935,1615,423,1791
43,1493,438,881,1126,95,145,192,930,122
20,470,2051,586,1592,1606,846,1449,1967,2154
123,1577,2033,282,1456,2236,2108,1748,2189,1916
83,104,486,1556,599,323,901,2280,798,1305
46,948,2023,697,2014,2195,1830,1077,566,1155
3,302,743,1157,2017,1405,2282,843,7,1278
9,1450,1698,1121,58,1568,2085,684,902,447
3,103,1749,269,801,172,1823,610,314,335
67,156,708,1798,1933,696,404,1079,490,736
67,1389,797,138,1472,1888,71,1565,2158,1199
106,1331,1004,941,928,639,1968,698,700,828
234,2201,51,35,77,1166,612,2051,1861,1584
17,826,668,1708,1759,2238,1103,305,1837,100
21,358,426,792,1079,1490,415,1556,1391,356
47,618,201,2028,719,143,57,725,586,89
146,2288,32,1073,661,1607,1709,2198,2284,2104
366,1009,781,14,2102,1197,1869,1732,415,71
13,1844,852,99,1278,1858,112,75,447,1653
67,1380,339,2243,929,197,1640,152,57,1593
244,268,1847,2032,1407,408,553,803,1344,1692
123,48,1772,1948,1109,1026,1614,1362,1595,851
47,174,1380,2012,1721,1951,1456,263,1876,1141
43,907,654,802,1310,62,2099,2241,960,2247
25,1815,1394,681,1085,1950,564,1507,635,1872
20,1775,971,1991,1355,1824,1127,1813,692,59
155,1817,2207,1762,1507,1213,1593,325,488,1743
67,1612,1573,1564,733,1226,1594,236,942,1944
0,798,363,334,1086,2176,1242,633,956,1580
1,1835,1245,482,2178,1419,1694,877,48,1032
151,638,293,1273,1451,1850,1288,276,2153,2155
1,1532,2090,903,1032,1881,832,1910,1112,1651
67,618,2107,177,135,1523,964,1511,544,1876
47,1445,1564,295,1567,1410,2274,92,263,2289
56,947,186,2170,965,2098,246,617,1663,1379
17,1753,525,1920,474,527,504,1842,1168,475
123,553,235,1389,113,259,703,475,1789,638
13,649,1741,1985,162,411,1964,933,1816,2249
13,456,386,832,434,204,1194,1293,538,1255
341,869,1569,318,1609,2261,484,1642,182,2268
3,1743,707,872,709,1891,1311,1633,25,1741
3,1185,355,1615,529,1265,1868,2057,558,1435
67,1650,829,1038,534,1453,1079,2136,2269,2087
129,991,231,1426,1356,1139,1171,85,1129,1599
14,671,340,155,1579,295,267,1732,2175,770
13,836,2199,1951,1508,1233,2062,1658,1006,311
13,425,140,2065,275,1261,661,1277,655,377
20,2114,896,342,1528,2166,186,251,314,162
67,1952,2058,1490,185,745,1598,1279,1573,2241
3,722,303,2138,1968,546,1599,1316,884,917
123,397,751,1848,1057,965,1396,2145,1027,756
48,1599,371,1964,2172,1750,2241,228,61,530
123,1840,1332,1616,163,1391,1520,736,934,1301
59,1939,1238,1827,727,1334,116,1507,223,1882
151,324,1677,772,1202,1322,1879,458,291,2250
42,187,1005,953,169,1724,1147,209,1672,602
136,1299,293,1236,53,546,408,641,1543,2201
19,902,418,193,1142,687,1464,1841,797,1826
123,473,1941,1416,497,346,2187,581,169,1633
67,800,1586,2281,2193,1730,215,2023,1621,2129
11,981,2041,1936,967,1831,1019,331,1673,758
3,1429,150,1292,1521,547,381,1912,1432,886
136,2095,934,1144,1151,80,2204,242,1981,1855
49,456,1970,1247,1872,1047,2168,1436,1095,1388
20,530,544,1929,2244,261,1654,1103,1376,901
19,559,2155,1604,437,292,2270,1419,1634,2235
242,1095,345,2081,1304,254,400,314,1199,447
123,2183,1701,352,2206,308,1438,1420,1136,1844
3,1256,673,640,323,1796,637,357,560,1694
30,863,1136,1327,1616,159,162,2120,2157,446
30,440,676,2270,1604,1855,975,1517,1820,720
14,940,973,421,222,1459,1645,2063,1264,870
3,474,810,819,790,1958,1507,867,935,2179
21,1976,2203,1342,2238,1902,1600,1302,1310,317
49,604,1983,1783,715,505,1518,444,2125,2199
59,1086,1652,1999,1080,1535,647,1417,877,1805
271,1090,1092,1404,2169,30,1791,510,348,2235
67,1334,41,1350,1830,469,695,1525,1118,138
48,1466,1959,1311,1837,1162,1644,2002,1042,2155
13,718,952,847,8,556,2201,802,82,1586
47,1093,1742,588,329,1765,175,704,1184,1699
11,2274,1843,355,433,1310,1912,1261,624,827
20,24,800,2062,305,1845,50,955,46,374
21,2136,1605,2087,1407,741,2239,128,921,1765
20,1394,2256,546,857,2239,1363,138,934,724
3,891,339,118,1986,2188,890,452,939,1212
49,1871,1352,664,296,1659,1094,1737,1924,167
175,1492,840,1081,100,1123,603,485,907,710
155,779,625,217,1862,601,1802,1095,71,731
132,393,1177,1575,775,1067,1655,1691,93,1170
3,2035,2216,571,1816,347,1857,353,1420,1975
149,1250,1923,397,1202,45,1920,471,257,2168
30,1548,1222,135,500,142,691,1860,674,1721
19,1186,1849,2248,2127,86,2081,907,886,1608
17,1067,378,256,1747,1368,123,781,2265,709
136,2187,369,1727,1184,766,1681,1248,2114,1328
56,256,954,743,44,1273,522,1377,1566,461
43,1909,1609,396,2109,808,91,1327,1554,685
47,1570,165,727,80,1230,754,521,463,1719
3,723,834,1001,401,126,881,969,1995,2007
3,1635,308,880,472,1993,2160,1006,1018,1251
20,1419,1532,800,506,664,481,1345,1291,809
123,133,1895,2122,2093,648,1148,2218,1724,2035
175,2096,837,885,166,1842,361,1281,1278,2172
3,1185,97,847,1594,735,1408,2155,2141,979
67,740,1509,163,1399,524,1713,701,12,1915
131,1610,1681,1740,1324,1415,2096,1981,335,2172
1,625,1336,1095,743,1354,928,2002,1814,1474
