42,67,151,230,242,413,1121,1270,1382,1414
1,10,151,234,242,278,327,430,451,1493
13,129,137,298,334,507,816,1116,1133,1395
61,81,151,175,334,451,576,815,817,1133
13,30,162,190,258,507,527,944,1245,1501
20,86,165,317,327,411,520,723,1270,2187
19,30,47,155,242,366,507,815,1116,1133
13,175,280,532,950,953,1116,1329,1602,2166
298,347,452,495,506,520,551,944,1123,1520
18,123,151,444,796,815,1266,1270,1395,1405
3,13,149,223,451,520,549,582,1128,1995
19,67,137,230,313,376,571,803,817,950
175,231,479,534,799,948,953,1121,1238,1602
3,20,188,223,341,342,348,444,580,2196
42,67,151,242,294,312,451,1145,1352,1502
47,48,225,251,273,307,778,802,810,2155
65,86,280,294,300,595,973,1207,1649,1710
123,131,219,347,451,534,582,803,1128,1266
137,222,303,514,534,565,803,815,1329,2166
20,123,151,219,233,275,327,430,818,1275
30,451,452,582,687,816,1276,1329,1502,1602
3,151,161,287,444,803,1114,1457,1611,1612
9,20,244,271,280,582,817,1107,1352,2035
3,20,43,47,67,151,219,298,452,1373
137,151,223,275,803,817,944,1124,1276,1352
20,67,123,151,444,1106,1270,1352,1553,1604
20,48,67,129,223,242,298,322,1145,1275
123,151,188,219,444,451,582,816,1123,1502
47,59,149,529,807,875,1133,1163,1164,1612
20,130,137,298,520,1257,1270,1297,1520,1553
3,43,149,151,242,803,1114,1270,1457,2100
14,20,210,223,378,430,451,858,1128,1391
4,17,67,83,123,149,220,278,1114,1352
151,219,242,444,520,815,1266,1377,1626,1661
56,137,207,312,473,547,803,948,1156,1626
91,175,190,225,520,549,950,966,1329,2093
3,162,175,190,334,463,547,1329,1395,1507
258,266,298,326,334,473,520,547,582,1612
42,175,210,411,430,799,817,1081,1329,2199
137,278,303,334,344,514,520,534,582,1226
29,67,123,151,242,278,345,953,1121,1270
3,4,46,67,219,223,230,294,1114,1352
20,47,67,188,220,242,317,318,451,1238
3,20,43,47,188,451,816,1124,1410,1611
17,46,123,151,444,510,582,799,1083,1275
13,149,151,451,803,817,1126,1373,1457,1756
136,242,266,280,520,532,553,817,1226,1329
48,134,210,334,473,817,948,1116,1248,1762
13,25,151,155,219,520,817,1127,1462,1611
149,266,778,807,948,1163,1164,1985,1986,2021
9,48,161,175,195,326,507,527,948,1395
25,59,242,334,803,948,1116,1121,1329,2187
46,151,230,318,430,441,444,1114,1270,1611
103,121,123,151,223,294,1128,1271,1556,1626
17,210,498,1126,1367,1380,1421,1502,1708,2107
3,11,19,49,175,553,816,947,950,1133
47,67,137,151,242,280,296,444,1145,1352
20,43,67,123,149,188,278,953,1270,1396
3,275,430,444,1096,1147,1245,1266,1270,1490
38,67,207,279,553,803,817,948,1243,2035
20,151,184,188,207,298,1257,1466,1493,1744
21,67,149,242,278,318,453,520,953,1706
67,151,312,318,1114,1147,1352,1377,1611,1626
136,225,326,547,807,815,948,1162,1163,1712
30,137,211,242,582,799,1126,1252,1329,1502
67,149,210,506,534,551,1120,1276,1329,1451
123,298,430,444,513,816,817,950,1231,1502
106,123,230,278,298,428,582,789,817,1155
14,137,267,430,768,807,1391,1602,1706,2119
13,17,47,190,585,807,944,948,1183,1395
31,151,215,347,366,1116,1276,1492,1561,1602
20,128,188,210,244,307,332,444,452,549
123,151,210,275,334,817,1270,1352,2035,2067
41,175,275,444,547,1114,1116,1163,1329,1744
20,67,242,279,318,796,1121,1133,1602,2035
137,334,347,378,796,816,948,1107,1360,1713
1,20,159,218,219,386,1145,1611,2035,2107
132,161,210,278,296,326,334,807,815,1133
123,151,223,294,582,1106,1133,1329,1502,1602
67,136,242,335,444,473,963,1268,1276,1602
161,266,280,520,547,551,944,1126,1566,1712
20,30,175,534,807,816,1252,1501,1756,2177
137,162,244,326,534,807,1114,1457,1602,1706
48,67,149,267,444,770,816,817,1276,1377
42,123,151,223,444,582,815,1243,1352,2166
137,195,210,378,452,532,807,950,1163,1276
67,137,242,534,803,953,1276,1492,1501,1551
175,807,1116,1128,1133,1164,1380,1502,1655,2099
3,19,42,1111,1126,1270,1330,1612,1712,1727
42,151,223,430,582,858,1406,1626,2166,2187
123,313,413,430,452,770,950,1084,1332,1502
155,175,242,334,444,806,950,1268,1609,1612
1,9,30,294,318,510,803,1130,1270,1553
47,151,190,347,463,806,1128,1367,1708,2177
3,151,218,298,441,1266,1270,1275,1395,1611
67,151,188,210,216,219,318,452,944,1163
20,117,184,514,576,582,587,1128,1467,1492
17,136,161,162,288,520,807,876,975,1127
136,161,175,207,210,280,298,950,963,1234
3,48,136,207,278,547,944,1133,1329,1602
3,175,210,223,242,336,547,1275,1602,1706
3,121,275,313,815,1114,1128,1130,1270,2166
3,49,151,234,444,451,1126,1270,1352,1411
334,444,520,534,745,806,1126,1268,1573,1593
4,20,149,188,220,258,534,948,1329,2035
1,19,20,67,161,225,258,294,582,853
132,175,190,307,318,816,1126,1276,1566,1712
129,244,278,313,476,532,778,817,1126,1127
11,129,188,294,466,582,1106,1114,1145,1512
13,83,123,159,188,278,345,510,548,796
123,137,151,444,532,799,1133,1370,1457,1507
3,58,151,215,298,451,1126,1128,1147,1352
20,123,151,430,451,816,1331,1492,1511,2187
59,61,162,175,334,518,582,584,815,1244
30,137,303,444,452,534,547,800,1128,1501
0,136,210,223,231,278,326,452,1520,1614
303,534,551,816,1126,1329,1373,1502,1712,2035
161,334,807,817,973,1116,1326,1607,1674,1753
3,117,223,278,430,444,473,558,1270,1421
123,137,151,242,259,260,294,318,1127,1512
67,123,188,219,230,318,1121,1270,1421,1512
11,123,151,278,280,296,298,430,1507,1712
136,138,280,534,948,1133,1276,1352,1553,1744
84,184,207,225,303,479,520,1257,1466,2173
47,67,130,162,334,444,948,1245,1276,1502
3,42,134,175,549,817,1126,1226,1329,1712
9,123,151,219,280,799,981,1114,1124,1270
42,210,778,1128,1129,1271,1507,1706,2035,2177
59,149,162,807,816,1116,1126,1329,1395,1727
149,176,280,484,807,948,1163,1164,2093,2099
58,215,218,223,298,347,1126,1248,1395,1421
3,43,130,151,190,275,451,1352,1520,1616
123,137,223,267,278,441,451,1329,1367,1415
43,117,137,513,981,1124,1226,1257,1326,1520
161,175,242,430,816,1116,1329,1377,1419,1501
11,21,49,219,353,449,584,817,1512,1580
44,484,549,807,1126,1164,1769,2093,2166,2183
20,123,219,223,430,451,1114,1370,1611,1626
155,175,242,296,326,815,820,1133,1245,2035
3,13,149,151,223,296,510,549,950,953
67,131,137,219,234,430,1035,1270,1352,1502
1,123,149,151,242,444,452,816,1147,1580
278,452,534,590,965,1270,1276,1373,1451,1602
17,123,151,253,430,444,973,1270,1326,1395
0,67,137,278,334,430,444,532,815,816
11,20,67,151,234,791,1145,1352,2035,2191
3,20,48,137,161,162,247,278,966,1395
47,123,192,534,817,948,2093,2095,2099,2118
129,137,452,512,547,687,1234,1270,1276,1612
17,19,20,47,444,520,547,807,931,944
20,195,207,225,570,884,1106,1128,1744,2035
151,215,347,348,444,799,1123,1145,1352,1502
136,137,280,473,564,590,1268,1359,1395,1561
43,175,242,294,580,768,1133,1395,1554,1661
91,123,151,294,348,444,795,799,1123,1502
134,778,803,817,1150,1329,1370,1403,1536,1571
30,132,137,175,223,534,807,1126,1712,1744
19,121,123,151,242,430,451,466,1512,1528
17,67,84,149,151,230,242,911,1133,1395
3,43,132,210,223,413,444,452,1462,1679
3,47,175,215,377,413,1116,1226,1602,2177
136,278,510,549,853,948,1712,1744,1756,2166
67,176,334,430,796,948,1126,1127,1270,1553
14,130,223,242,430,444,452,687,1147,1407
46,151,207,210,278,322,549,1133,1329,1451
9,59,91,175,238,334,463,520,807,1329
58,207,215,258,278,572,1116,1380,1466,1580
20,47,67,184,207,280,520,534,799,2035
41,129,151,230,280,430,444,571,1466,1712
14,49,67,149,223,294,326,505,549,953
43,223,278,444,1114,1154,1217,1354,1370,1457
25,149,230,242,266,278,948,1038,1354,1661
48,175,266,280,484,795,1164,1234,1602,2099
67,123,151,234,279,441,444,796,1154,1352
20,129,155,210,258,452,473,815,1116,1276
480,562,944,948,1128,1145,1257,1520,2066,2177
21,37,123,151,312,366,451,1352,2177,2187
106,131,207,430,444,513,713,1268,1490,2166
35,137,175,266,280,326,331,547,944,1395
3,21,175,220,298,770,1126,1275,1611,2166
42,132,564,1116,1127,1247,1276,1373,1502,1551
30,42,46,134,162,298,307,473,534,1492
11,67,123,162,220,242,816,1128,1270,1462
132,175,210,326,444,451,687,778,1114,1512
22,30,67,117,298,514,534,572,1081,1502
3,20,137,207,451,534,549,807,1126,1602
19,25,131,224,242,411,510,1133,1373,1611
149,175,334,377,381,451,770,796,1602,1727
47,134,223,504,547,816,1270,1352,1602,2166
3,20,67,188,242,294,347,1225,1275,1395
175,242,815,816,817,1114,1128,1276,1373,1462
1,20,43,123,220,444,451,1266,1381,1502
123,151,161,230,534,1270,1367,1414,1502,1512
242,266,280,334,444,451,507,534,815,1395
3,19,20,47,219,223,444,502,1114,1270
41,43,123,149,547,549,778,1114,1133,1154
219,234,327,334,430,444,451,582,973,1114
3,46,175,223,444,553,807,817,1329,1712
0,123,225,273,347,430,571,799,950,1121
91,288,444,757,807,948,959,1722,1727,2092
123,278,334,452,503,803,816,1133,1329,1502
67,84,117,230,1114,1490,1626,1748,2035,2115
9,30,67,123,137,188,294,430,444,452
42,123,134,136,451,553,576,817,866,948
13,47,169,210,279,334,736,807,1133,1674
121,123,230,242,444,803,1114,1225,1329,1612
92,151,278,451,556,796,815,1127,1266,2166
48,175,807,1163,1164,1226,1252,1329,2093,2099
67,123,151,230,334,451,1114,1352,2173,2187
3,20,25,42,46,67,1114,1596,1602,1626
14,184,207,258,261,514,543,737,1286,2166
20,21,29,188,278,298,514,788,1138,2035
3,58,128,151,210,215,298,451,816,1402
42,441,444,556,558,1079,1129,1270,1297,1604
3,42,175,225,298,430,653,1081,1281,1687
137,175,210,534,807,953,963,1667,2069,2094
20,67,175,327,444,815,1226,1370,1414,1512
129,134,347,430,444,451,572,796,817,1443
45,49,131,175,266,514,520,547,549,1708
3,150,223,347,378,430,510,1377,1554,1661
3,43,67,151,296,687,948,1114,1275,1462
123,134,149,324,452,768,948,1247,1620,1712
46,67,151,223,444,1154,1462,1626,1822,2035
10,67,151,162,234,258,275,430,451,1502
3,20,151,191,347,451,534,796,1147,1275
14,151,242,278,312,430,441,1270,1281,1553
3,20,49,67,151,215,230,345,441,444
3,175,300,770,803,973,1121,1266,1329,1661
137,258,280,413,452,534,817,1123,1126,1520
1,43,151,255,278,687,1124,1281,1332,1451
20,67,188,219,430,444,788,1145,1419,1462
15,30,278,504,547,1435,1437,1607,2155,2166
56,74,91,117,129,347,520,553,1138,1419
123,151,242,347,451,796,817,1357,1391,1706
42,121,159,188,259,294,444,1124,1145,2187
37,67,123,151,210,430,444,451,1145,1352
13,17,175,444,532,549,817,953,1226,1329
242,345,444,451,504,1354,1395,1488,1814,2274
134,137,207,280,307,326,549,816,1221,1744
137,242,452,562,768,1126,1133,1245,1520,1616
0,30,137,155,223,242,444,510,1133,1329
61,137,184,266,303,513,514,981,1502,1708
48,108,161,223,242,334,730,1128,1712,2129
9,11,46,151,242,1114,1270,1352,1661,2107
17,347,807,878,1123,1432,1443,1708,2177,2231
3,48,67,149,175,452,473,768,910,1084
3,132,151,234,266,816,950,1128,1270,1352
110,123,151,242,278,549,768,1114,1130,1507
136,149,266,486,547,807,1234,1329,1985,2021
67,161,444,451,534,582,806,1395,1502,1551
305,312,430,817,950,1114,1128,1154,1162,1264
17,136,149,210,238,948,963,1164,2098,2124
21,137,275,326,948,1352,1406,1466,2035,2090
20,67,219,242,275,294,1114,1124,1352,2187
13,42,47,98,529,807,1164,1234,2166,2177
13,48,49,67,136,151,377,442,1114,2129
207,242,267,280,303,532,549,817,1106,1414
149,151,177,278,430,525,556,815,1281,1708
41,161,175,210,334,532,721,1163,1164,2093
1,14,67,124,151,428,430,444,817,948
9,47,137,165,514,723,789,866,950,2177
20,30,47,242,549,807,817,957,1502,1602
123,151,334,520,534,866,1138,1270,1329,1727
0,22,74,117,151,298,582,650,1128,1557
3,223,231,327,443,510,768,948,1128,1706
20,127,188,230,271,278,950,1331,1512,2166
3,67,353,534,549,788,948,1270,1352,1502
278,280,303,334,549,803,807,948,1163,1551
46,48,161,223,278,444,1268,1661,1712,1744
49,123,131,146,151,298,948,1553,1784,2066
3,83,161,215,334,807,1133,1276,1329,1712
42,131,190,215,225,298,532,534,817,1502
3,11,49,151,223,327,582,1270,1352,1512
3,20,67,234,242,520,564,815,1124,1147
48,80,342,452,582,770,795,1128,1602,1609
42,49,123,124,219,451,532,796,1329,1405
123,124,151,219,223,271,430,451,1380,2177
1,9,67,151,242,262,294,796,1123,1145
13,42,452,556,803,815,817,1502,1708,1712
3,151,223,296,444,520,795,1124,1147,1443
11,47,67,278,520,796,1147,1155,1238,1270
20,123,216,230,278,344,430,451,1712,2187
149,151,258,280,520,534,553,817,1285,1502
20,21,137,210,223,225,582,1271,1377,1443
175,487,547,774,944,1133,1245,1502,1612,2166
3,42,242,404,430,444,582,803,1123,1502
177,428,510,549,817,1126,1226,1245,1502,1712
14,31,42,47,56,223,534,817,1116,1561
48,67,207,280,334,817,1352,1553,1602,1611
67,149,223,242,532,1114,1270,1352,1377,1410
151,175,190,334,345,413,582,1270,1329,1352
20,123,151,223,430,444,451,578,1114,1502
30,131,149,175,534,803,807,815,1116,1616
123,137,242,278,430,444,815,1133,1270,2013
20,42,242,326,547,796,1116,1276,1329,1712
17,43,132,278,452,1058,1124,1220,1281,1376
47,91,151,562,584,587,1114,1266,1329,1414
46,67,151,242,317,345,985,1275,1507,2035
48,210,334,444,817,1114,1133,1268,1462,2119
3,59,151,242,444,796,1147,1245,1270,1612
278,430,582,796,1126,1147,1266,1275,1712,1744
67,149,223,326,444,549,721,793,817,1329
137,223,444,585,1123,1245,1281,1377,1602,1712
47,83,222,278,280,347,576,582,803,1490
123,151,206,278,347,451,796,1130,1266,1329
123,215,312,430,815,1121,1144,1154,1352,1737
19,159,242,430,504,817,1114,1121,1154,1270
3,46,134,242,275,294,347,768,770,1270
56,67,123,151,215,242,548,948,1395,2147
137,334,413,452,585,807,948,1238,1520,1744
67,117,129,244,280,582,817,948,1352,1395
123,347,451,817,985,1114,1154,1225,1395,1462
155,161,175,223,242,444,451,815,1329,1612
175,278,334,452,458,817,1326,1373,1395,1612
149,151,451,452,799,1121,1421,1520,2157,2166
3,74,151,242,280,296,298,520,1147,1499
175,210,266,430,549,770,1329,1507,1692,1800
11,123,151,347,796,817,1130,1270,1501,1502
20,35,67,296,430,713,815,1128,1147,2035
19,195,242,280,289,534,1245,1268,1329,1421
123,149,210,223,278,534,1114,1123,1352,1370
1,42,67,151,175,318,1107,1275,1748,2035
1,20,21,47,67,123,260,318,953,1331
47,534,768,803,817,1128,1329,1596,1706,1722
17,123,151,223,444,1238,1270,1602,1611,2187
47,123,151,242,451,582,767,948,1114,2166
42,151,210,220,230,444,817,1114,1133,1329
47,121,123,294,510,553,576,582,1502,2107
3,67,151,451,817,944,1129,1155,1360,2114
3,20,43,151,188,220,244,275,444,1611
223,318,1145,1275,1352,1451,1462,1520,1616,1706
149,161,444,534,948,1116,1128,1270,1329,1602
3,20,56,334,345,451,590,1492,1502,1708
83,175,366,520,529,796,1114,1127,1252,1329
137,223,345,348,796,1123,1270,1329,1507,1712
151,275,294,345,451,768,803,1145,1422,1466
20,21,123,215,223,275,548,796,1270,1611
84,123,151,175,234,275,444,451,534,1352
20,129,151,219,233,430,451,1145,1281,1737
81,137,151,164,326,439,444,558,1297,1329
11,20,137,151,244,275,348,770,799,1352
67,134,280,444,510,816,817,1114,1512,1712
123,137,242,278,280,303,650,981,1218,1219
136,206,230,318,532,778,1271,1326,1395,1502
175,190,280,298,307,334,582,1133,1421,2115
57,266,520,582,817,950,1126,1226,1553,2129
3,137,175,278,334,444,520,570,1245,1266
19,131,149,151,266,778,807,1116,1329,2166
137,242,258,278,520,957,1116,1133,1238,1501
43,123,151,219,444,451,549,582,665,1114
67,242,318,452,479,520,1266,1281,1329,1367
3,83,151,215,271,275,278,345,442,1270
83,149,334,534,803,948,953,1168,1349,1479
67,123,149,151,234,817,1123,1128,1377,2035
11,14,151,223,275,348,441,796,1091,1415
61,131,155,175,210,242,279,582,1133,1329
11,13,42,215,223,334,520,582,858,1612
43,67,123,242,278,294,451,1147,1370,1553
20,123,175,210,562,584,585,650,1281,2166
123,175,278,451,1116,1133,1352,1367,1395,1492
83,151,242,278,280,532,795,799,948,1114
46,134,149,307,817,880,964,1126,1352,1756
3,4,121,188,192,220,817,1114,1270,1661
9,47,151,210,255,278,296,948,1257,1520
3,136,242,258,266,512,1268,1502,1708,2107
67,151,188,260,275,294,318,1114,1145,1706
67,149,151,275,318,444,451,1352,1395,1502
106,123,151,225,278,585,803,817,1381,1626
234,266,275,444,547,948,1128,1352,1395,1706
17,151,215,234,275,294,444,791,807,1502
21,48,67,121,138,162,514,532,948,1553
47,161,175,210,799,950,1127,1188,1270,2129
146,280,303,514,816,946,948,1116,1276,1326
366,444,451,571,948,1414,1452,1611,1626,1737
13,47,175,562,974,1116,1329,1602,1727,1873
67,215,342,345,430,441,444,451,1145,1395
244,377,768,950,1116,1133,1329,1395,1492,1612
123,223,242,430,444,1147,1352,1414,1492,1706
47,67,137,151,207,278,294,334,582,1245
43,151,190,200,451,1058,1121,1145,1352,1512
25,59,137,155,175,278,451,527,815,1133
20,47,67,123,294,452,514,534,778,796
155,175,278,298,347,582,789,796,815,1155
67,121,123,175,207,210,278,334,444,479
0,19,136,190,303,585,948,1245,1271,1708
1,20,123,151,188,278,451,529,1352,1661
151,161,273,327,334,452,817,1116,1367,1800
1,20,151,275,796,820,1145,1252,1270,1504
67,151,430,444,768,796,1145,1270,1332,1458
47,129,234,275,369,413,430,444,451,1145
56,105,132,151,161,210,275,1266,1490,1661
17,175,231,278,303,807,1226,1329,1512,1520
123,151,210,223,271,953,1238,1252,1407,1520
13,175,190,278,451,520,532,534,815,1116
13,220,452,713,799,817,1373,1502,1520,1616
341,342,795,796,1251,1447,2035,2093,2166,2289
3,123,149,151,275,278,444,590,770,807
3,43,47,67,151,275,347,444,713,1560
67,294,345,430,451,520,1266,1275,1329,1553
129,151,219,347,444,796,1270,1410,1512,1602
14,46,67,151,312,451,525,1114,1462,1512
13,22,298,326,495,549,944,948,1402,1502
13,47,83,151,210,298,576,590,800,816
20,149,220,259,334,480,953,1238,1502,2035
67,123,137,266,275,430,444,547,948,1352
3,67,294,326,377,770,953,1114,1712,1744
123,137,151,188,242,444,1133,1245,1520,1727
48,137,225,242,514,549,590,1114,1602,1712
123,131,191,210,223,768,1160,1329,1492,1712
59,137,175,271,444,1114,1133,1270,1370,1612
151,272,377,499,520,551,715,800,948,1393
42,155,175,211,230,279,403,582,1116,1121
136,175,190,278,451,463,473,549,948,957
19,46,151,225,386,413,444,803,1373,1421
123,223,342,430,444,796,1266,1438,1502,1661
67,106,123,137,242,278,280,326,817,2191
11,151,188,223,300,1242,1266,1492,1502,1626
3,151,161,175,242,271,294,444,532,948
136,137,149,195,278,807,948,1163,1226,1626
49,126,225,233,242,444,451,582,1405,1512
20,43,230,242,278,576,713,950,1081,1469
19,206,220,223,234,278,294,444,451,1147
242,279,280,451,950,1297,1502,1596,1708,1712
123,131,225,298,501,534,799,1126,1226,1395
3,67,151,188,223,430,444,1114,1270,2035
30,129,137,149,534,948,1395,1553,1626,1829
30,59,129,134,532,817,1116,1245,1329,1744
14,43,117,255,349,443,788,789,1081,1138
3,48,175,223,322,534,687,1238,1377,1785
21,123,129,151,275,430,1114,1121,1270,1492
49,123,134,225,230,473,1150,1331,1352,1626
59,155,175,331,520,532,768,1133,1329,1551
271,334,347,366,404,789,796,1107,1450,2166
67,137,184,266,273,294,817,1352,1492,1712
48,175,529,817,1116,1127,1332,1602,1612,1744
13,151,219,444,451,479,534,807,1602,2231
47,67,123,233,278,347,815,1410,1661,2035
11,42,123,124,1270,1352,1410,1466,1502,1838
20,86,188,298,444,452,1114,1154,1238,1706
21,137,151,175,211,576,1266,1329,1626,2166
20,84,258,585,795,1107,1395,1598,1713,2166
3,161,175,444,817,950,963,1270,1276,1329
49,67,151,242,430,451,1145,1406,1414,1507
175,444,476,486,807,816,1116,1419,1612,1674
155,220,278,330,444,451,556,1154,1329,1370
132,444,452,687,768,816,1245,1297,1377,1421
3,21,67,430,451,953,1114,1466,1602,1779
149,161,534,570,590,950,1326,1373,1502,1520
30,68,175,210,280,378,514,1150,1536,1571
19,134,215,553,791,948,1163,1566,1744,2183
17,149,151,275,444,451,452,1145,1380,1658
136,149,484,547,807,948,1163,1164,1986,2189
56,123,137,151,242,305,444,807,1329,1712
43,78,129,151,334,441,451,532,713,1329
47,67,123,242,430,534,816,948,1331,1466
3,175,280,486,549,816,817,1126,1163,2093
3,25,155,175,334,430,451,767,1114,1395
20,67,123,137,188,215,278,444,807,1395
123,129,155,177,206,242,1270,1276,1329,1520
175,242,334,796,807,959,1133,1602,1727,1873
3,49,149,200,215,255,944,1081,1147,1422
67,123,280,430,444,451,452,713,1118,1502
131,137,151,211,451,796,815,1395,1501,1611
1,20,123,159,188,444,788,817,1122,1414
161,175,185,944,948,1126,1164,1234,1334,1551
19,49,67,244,444,635,1235,1352,1462,1531
20,123,188,219,223,444,451,817,1114,1512
3,49,117,223,280,444,534,1114,1281,1462
175,225,266,452,473,1116,1128,1326,1520,1551
151,155,177,210,242,278,342,795,1270,1708
67,137,151,280,451,580,586,789,1395,1512
20,151,242,347,366,1107,1145,1275,1504,1626
3,20,215,428,430,452,817,950,1502,1616
42,67,123,175,195,444,520,1162,1163,1329
1,42,43,67,151,188,234,294,451,1352
30,162,244,278,279,334,444,713,768,1114
42,155,223,334,430,444,451,972,1329,1501
46,123,280,444,778,817,1268,1281,1706,1873
210,223,242,266,278,294,347,413,789,815
1,103,123,444,451,582,1126,1128,1145,1352
67,151,298,327,582,1154,1281,1502,1616,1822
20,278,342,395,451,790,795,799,948,1021
280,486,807,1162,1163,1164,1165,1985,1986,2021
151,190,207,278,292,327,386,451,534,1421
3,42,67,279,294,444,510,815,1266,1395
126,149,210,247,326,534,965,1137,1226,1329
47,137,242,278,280,334,520,553,796,1581
3,78,123,151,210,223,242,1114,1226,1270
1,67,188,224,298,1270,1275,1512,1528,2035
123,175,296,386,789,1106,1133,1329,1501,1661
13,47,83,105,137,280,549,817,944,948
42,151,206,215,218,1124,1133,1329,1395,1744
136,334,520,807,1163,1164,1551,2092,2099,2147
14,42,136,149,151,219,296,1114,1275,1548
56,83,266,278,799,950,974,1133,1238,1395
175,207,210,218,244,247,377,549,551,950
3,278,312,386,817,1129,1328,1373,1626,2187
3,151,210,215,430,510,770,796,1121,1147
123,151,242,534,553,576,584,796,944,1270
58,266,280,495,514,534,1276,1419,1553,1712
136,149,175,802,807,948,950,1162,1163,1268
20,47,67,103,224,347,444,451,789,1106
17,151,278,443,534,553,1163,1329,1551,1655
9,190,278,463,534,584,803,948,1810,2177
47,151,258,298,534,1124,1128,1373,1395,1520
48,67,137,151,210,230,258,1124,1553,2092
48,54,67,294,318,584,669,1275,1512,1528
59,67,137,223,242,817,1114,1126,1270,1329
13,207,225,238,280,473,486,514,817,963
67,278,326,444,768,1124,1145,1163,1164,1616
0,151,242,342,796,1130,1221,1443,1553,1611
17,49,220,294,334,444,520,1276,1406,1492
3,113,117,230,451,1331,1381,1553,1560,1694
19,123,131,151,210,230,298,334,444,1133
