161,1442,1487,263
136,523,1382,132
223,832,549,100
137,1952,12,106
175,593,1993,917
15,630,355,821
56,254,2127,1695
190,861,2032,799
3,1887,1404,70
210,528,1173,2149
13,1475,434,871
190,1165,786,598
132,1211,1549,402
38,1528,1403,326
151,1190,1129,1890
149,2123,1518,1753
132,492,2034,663
3,2242,2066,1803
175,98,1528,1182
289,2142,556,1019
175,1323,1615,667
486,537,976,2039
129,1244,742,1930
957,267,987,1885
13,1210,873,1700
13,366,529,2007
17,2210,79,1153
13,2075,1574,41
17,1068,1492,1804
13,585,1817,668
35,1005,990,898
175,1201,2040,22
17,1011,1353,1055
10,534,2242,2128
117,181,2146,1572
13,1249,2082,1565
47,936,929,1516
0,2033,1673,2202
10,311,1726,784
161,458,1556,1762
42,1820,1932,1658
59,1714,2202,1002
13,610,2176,2031
242,1433,893,1915
1245,371,1897,227
9,1653,832,736
17,1913,1699,43
132,45,1108,2160
10,901,548,1527
30,1040,10,1824
134,881,1187,3
137,796,1621,945
149,1416,1009,888
487,1413,1222,125
137,1521,281,531
10,1207,1565,171
534,1746,1960,68
255,596,332,17
266,1788,1221,1811
219,980,1393,116
13,2278,1388,827
10,2275,1924,704
48,753,1128,648
59,2185,2142,2256
210,1277,1754,276
136,1032,1595,990
780,512,974,760
807,1915,2258,314
132,1231,1718,1354
96,473,1944,283
136,1131,1448,822
161,1502,1547,1641
30,2112,1780,1005
225,1139,969,1106
42,1035,2009,581
237,1525,299,2203
131,205,260,2199
137,1338,611,429
4,464,590,653
134,1844,1007,938
326,1332,1651,423
807,827,1407,299
190,2015,2059,1729
3,2261,1658,1949
244,257,806,1830
67,693,1231,452
3,552,707,1068
161,1976,148,194
484,2178,525,960
48,1035,2282,818
520,53,916,594
175,182,1878,627
807,2287,1167,298
803,714,1673,142
13,1865,1970,1458
47,1497,510,2227
149,541,1677,1744
83,186,1609,1216
149,123,724,1895
190,408,1432,1427
195,1845,259,54
13,667,815,776
47,1451,1751,185
195,1690,1362,1710
345,2233,211,636
162,798,344,2251
176,106,2182,393
21,2261,2181,2104
149,1276,1356,1877
803,1542,660,1080
511,1144,1529,2213
298,1516,387,1536
48,1308,203,1906
91,1079,288,705
13,1212,1897,1679
149,2191,1602,445
230,1433,825,1564
47,2243,2240,1534
151,474,2277,825
13,471,972,1804
59,1280,959,968
175,1002,47,396
10,2195,30,59
59,374,1222,1938
67,99,1469,1854
37,556,823,2174
149,31,1874,1855
807,1399,985,514
136,802,1570,1105
15,1794,839,111
13,1461,574,1641
817,421,1460,887
3,1564,1731,1502
242,1072,978,1620
162,368,988,618
807,1768,2200,1534
134,2126,469,1697
151,1232,2232,1667
210,1729,1052,2004
19,2262,263,1892
989,1874,1290,109
20,1597,1020,1116
175,536,673,2051
137,2191,1210,1863
190,222,1309,1057
83,1409,774,2009
93,1217,309,1340
42,371,1695,1719
48,1946,556,868
56,896,300,540
13,1612,1884,2271
556,501,847,500
134,888,362,1053
347,1865,1286,330
210,1507,1901,24
807,1416,1680,1127
151,2121,857,1170
123,422,2013,924
20,2019,1081,2177
1668,601,2143,920
149,2236,200,1981
149,2134,519,1666
137,2259,1912,1583
532,202,1697,903
161,2090,1596,1741
220,2024,1382,2041
430,1565,2272,1434
175,396,1310,331
164,770,234,568
435,1606,801,77
151,243,2264,913
123,2078,852,1500
10,1185,2064,1953
161,1349,1726,715
123,782,1168,1372
550,701,682,1629
123,1235,1671,1147
13,462,1246,964
307,410,1536,1440
230,43,823,1435
15,886,1762,714
403,1161,1788,1168
534,1125,1891,781
242,905,166,265
161,8,539,439
20,1578,1870,886
47,1353,1204,1564
10,625,88,841
231,473,1198,333
67,328,1341,455
106,1827,1274,149
47,200,232,1014
19,1828,1342,1631
137,2012,1086,350
19,382,2072,1302
13,299,1371,276
774,646,139,322
42,954,1454,130
47,1332,1738,325
430,1215,148,928
280,2214,119,1224
17,1808,1857,1088
1116,1011,669,173
137,833,230,1207
3,301,1770,1213
292,350,108,1328
242,1003,678,1810
149,64,1109,1514
161,1813,2058,2263
1162,437,667,1958
17,946,2176,2030
13,888,573,156
136,1746,1173,612
161,562,1819,1876
326,2262,1157,1048
149,949,697,1525
137,2224,1787,2270
361,2234,1766,724
279,1380,529,533
486,1951,669,1456
13,461,548,1434
210,1123,994,311
700,532,573,876
13,828,1753,2185
83,2220,1620,2088
440,1539,1399,1902
151,642,2069,2197
816,1569,1800,1450
136,426,677,1919
136,244,82,2036
629,996,1673,105
47,1686,327,367
98,2249,1512,1246
61,57,121,2132
11,1590,31,1968
47,1638,1486,66
48,1217,1637,473
155,1128,621,1619
67,1390,1895,59
3,1981,1390,177
83,358,223,834
34,2139,1107,6
155,1581,1775,1998
1163,1544,309,511
387,1094,1677,968
37,2223,331,946
151,944,2003,603
161,300,264,145
484,1408,2238,36
123,528,713,162
67,542,1534,1894
61,1717,1366,1825
19,1847,678,1165
137,1453,1277,2112
136,1132,1365,710
96,280,1726,1643
582,2100,1816,882
175,2098,1993,797
129,373,1122,1466
42,723,487,1889
344,469,1706,1682
430,1897,695,937
42,842,292,1257
3,669,609,265
19,1855,1634,1984
13,1758,1841,1893
13,2279,1264,1231
266,2203,213,1144
578,460,318,832
48,1388,1832,244
149,2015,3,880
13,352,501,1543
190,2110,1251,1746
84,1588,509,1027
13,75,1472,1035
68,20,312,931
211,332,493,1667
149,1278,1604,409
149,1270,694,740
807,924,452,1469
47,438,860,1689
912,1345,2033,344
19,1925,841,550
138,430,1488,1363
136,1376,1982,2040
67,951,1256,1214
47,1339,474,516
16,398,1220,1138
134,235,447,466
19,1736,1160,2129
807,693,1154,1084
1,1956,332,801
151,442,2285,1922
105,66,803,2083
215,1593,1694,1380
334,1138,144,123
1163,278,959,1979
550,794,319,957
83,522,51,2205
149,1449,1066,2043
92,826,161,619
59,2035,684,668
103,359,1413,1312
17,1519,1817,1000
177,427,975,549
279,1804,592,296
35,864,2043,1210
79,1826,954,46
3,1441,543,1773
117,2100,1293,1416
802,1188,664,309
83,679,1285,937
123,500,1085,1792
47,124,767,2218
57,1753,364,73
1441,1420,893,618
68,986,1734,289
160,2155,1417,942
3,77,228,1960
175,1837,2125,2277
13,708,1864,256
219,129,730,825
151,1846,1951,1261
223,691,1913,657
1114,1897,250,163
136,2049,1958,1930
1218,354,1509,715
47,1951,1773,1167
17,999,2047,1997
13,791,1176,602
151,1503,1351,424
161,1424,429,1979
19,2281,1803,251
532,688,971,2275
149,1116,1417,1667
136,1015,73,1543
266,1939,336,1313
3,228,1412,141
34,1960,1940,2002
336,2254,929,1693
298,540,2159,1851
59,34,604,9
218,1189,1875,1550
49,1518,1440,533
11,386,1246,798
807,20,542,1511
13,1047,1710,1480
67,93,228,1868
56,197,127,291
149,1380,5,1456
149,1718,1890,552
534,1368,796,1753
484,613,381,1333
520,2167,1676,2030
56,371,2175,1001
188,1873,292,1857
216,2183,515,435
17,510,2145,1856
47,1557,2070,174
56,1960,1456,971
175,51,731,345
134,392,1340,1733
175,442,1904,180
169,404,761,614
25,1829,1001,413
511,1395,1849,513
19,882,2180,1582
47,2246,140,570
151,609,2088,1493
348,2236,1489,1617
132,2108,88,2103
86,1307,2190,329
280,818,467,598
42,113,1746,123
47,1587,2228,1710
442,1615,1215,2060
0,720,687,881
13,1505,157,1429
13,1487,704,677
131,1785,639,1981
2,146,1279,445
78,35,709,527
3,2251,1593,1906
496,486,666,5
11,2041,134,866
863,2274,1962,1487
9,1116,273,655
534,1078,305,1949
103,1262,1024,1931
807,1653,1187,590
117,669,531,880
190,1784,1319,1403
20,300,318,841
83,489,2025,1005
767,2106,788,1778
224,603,396,1315
149,945,960,2198
13,1973,971,320
47,1732,707,789
44,946,456,1365
17,902,927,889
134,1522,1746,2150
534,13,880,1033
56,2069,1761,11
575,2107,683,1461
155,699,750,263
484,1389,2070,1374
151,1538,1433,741
56,979,170,319
13,96,120,2122
13,468,1516,2190
17,1921,1806,587
451,67,1083,798
49,949,1287,654
318,1773,534,200
188,5,1069,148
149,1470,1756,430
402,1298,1721,999
123,2275,272,1472
67,1135,888,1019
19,1603,59,1163
817,1412,1229,49
46,1694,571,2179
123,404,94,220
216,1610,294,16
11,179,1749,68
3,1126,1786,176
123,1150,2215,2132
451,1072,2219,1999
134,738,334,1398
179,730,920,2137
132,908,534,1572
3,1035,2155,696
230,573,655,1925
46,381,1932,55
83,2138,1459,383
22,1005,1628,392
215,1910,2038,1512
151,1281,369,404
334,1035,1935,729
47,222,1360,1565
47,2089,1625,2144
15,60,762,423
103,1577,1641,825
49,593,578,1877
348,404,1993,1498
13,746,1193,250
80,691,888,106
815,1188,1884,347
175,1527,1649,1708
151,2042,2123,2233
195,1680,615,1522
67,118,1960,1440
430,1476,239,693
83,2066,344,1459
2,1197,995,1552
266,1847,966,494
151,1326,389,1045
444,225,517,2143
151,1207,1315,717
131,891,1438,367
0,1282,1487,1708
123,1434,1926,582
184,1259,1181,2056
67,500,2211,524
485,904,1807,597
19,2273,2032,2210
17,876,267,1468
11,158,49,548
347,1130,2013,731
137,1130,1915,898
83,79,650,1279
132,2061,504,807
56,1101,1048,1893
520,1153,393,607
48,1214,753,994
175,1312,1812,1924
169,744,1100,11
944,1367,716,1128
67,1807,1652,455
9,1822,1993,1126
35,1177,785,227
130,1254,2159,1238
175,277,1306,2029
47,1998,1410,316
210,2279,455,264
56,1177,234,148
149,750,2052,1126
123,805,1491,1956
13,179,1434,984
220,690,1323,1665
43,1152,691,2144
13,1820,248,1728
43,1046,1532,628
84,746,1711,1858
149,1119,1219,2018
223,1101,322,650
3,1824,489,460
482,109,1780,930
54,364,1619,1782
496,1575,1342,545
155,570,1492,316
14,1349,1251,992
68,341,332,820
131,348,216,1796
46,355,58,845
47,991,541,1592
480,1278,941,1757
175,1820,928,2248
136,159,2204,1389
25,271,1551,1562
815,1438,945,159
123,1108,295,978
3,1761,963,1956
224,1793,962,1991
128,2015,1902,1454
463,2175,1641,710
43,665,1996,1805
816,1781,2040,1495
47,1144,703,2023
46,1693,675,49
3,2122,2231,278
547,1369,637,1713
25,2160,1657,462
20,1071,1352,18
553,1704,1619,1469
294,528,2205,1698
67,776,2070,1553
151,606,2264,0
47,184,1219,1098
137,86,1624,2198
3,2223,1077,2025
3,940,377,120
133,678,697,1965
13,1147,1976,703
46,536,165,1430
207,845,2276,1868
58,822,394,942
175,2227,109,43
56,149,1490,738
1093,696,1954,2015
220,895,908,239
15,892,1878,1877
11,1465,77,1114
3,1912,1012,613
48,1569,2056,145
763,2172,1290,138
220,364,2246,669
78,2093,1679,533
151,1476,1084,60
175,446,1836,645
131,492,18,1913
13,1045,214,2009
184,2050,1873,1324
20,1882,933,1489
3,1612,1369,1728
237,1934,1876,2106
128,1322,188,149
19,747,1072,2043
480,1212,1855,1645
48,624,1070,2254
149,1,120,1609
20,1499,482,897
123,1488,1433,418
78,1588,1827,1269
149,810,1241,326
13,260,112,148
223,1172,260,2269
482,1520,195,1198
215,1353,353,825
234,1985,1186,90
137,1722,1940,270
47,1293,10,1306
334,225,419,1685
47,2072,697,1007
43,1172,1811,4
803,1427,347,294
129,1125,159,585
1031,1917,1674,589
155,1286,1312,2269
13,1419,1426,1276
67,1258,2260,319
307,376,1647,745
815,946,1542,186
242,1828,2065,451
444,653,1849,205
13,970,1473,1943
46,1214,1196,1143
149,405,1265,158
67,1173,1474,2069
59,428,2044,732
169,7,693,359
46,1233,402,2230
807,464,2207,22
151,474,1969,983
10,916,649,2265
484,1115,2220,1488
91,2141,547,2032
157,1495,2028,2224
207,2229,1650,139
35,912,1938,1237
547,2277,2165,1505
1145,1050,1681,2196
83,1348,1030,1248
3,1063,332,150
83,610,2112,1205
123,275,1390,2234
1163,1518,2071,860
9,1732,2231,630
151,437,1475,826
20,1871,2248,620
61,176,485,553
47,1809,1715,2016
175,936,1401,294
11,1489,443,860
1281,1094,1066,73
91,1133,1067,487
7,33,1652,774
13,477,1242,2139
480,1326,1628,1897
11,1250,824,2224
56,2023,2242,552
534,197,8,106
134,386,2238,2265
151,319,465,762
195,1693,448,412
17,627,2054,253
312,1273,2161,1730
13,1313,1254,386
701,71,795,1101
161,403,1706,1940
123,515,91,1531
131,1160,84,1488
149,1348,1406,458
132,43,2178,1199
67,250,812,938
47,2123,178,1974
110,1686,1839,98
3,1036,287,488
123,449,1568,933
49,1563,1652,1079
11,1382,2176,1117
96,1850,306,2245
216,1562,234,570
258,557,1268,1593
486,715,1213,509
13,999,238,502
1164,1588,2275,1772
959,264,299,853
3,1330,794,1448
430,1297,1270,1805
151,1861,1341,1995
25,1554,1400,2219
103,1685,682,457
42,369,640,185
19,112,531,1832
21,1207,1000,220
129,249,1290,1269
10,1575,844,1197
807,1906,462,48
78,2242,1002,2239
35,771,1608,1492
11,541,297,2163
136,1389,1321,1889
151,240,1789,101
278,1045,1785,18
817,1573,2031,370
123,1796,1045,1842
131,482,2096,1840
47,1030,864,1159
3,1217,2066,655
220,862,621,2047
307,9,1951,1904
43,746,2257,1555
3,784,261,1017
13,482,694,1439
3,1427,1788,1345
486,165,2141,1362
807,2219,82,1036
47,935,1760,2268
19,1235,609,1396
123,1464,1040,310
149,941,1389,907
161,1912,2231,1672
774,728,1801,261
239,1512,1529,763
216,663,2262,1554
3,339,741,1635
190,2284,438,2281
67,1117,391,1433
520,1333,1852,542
803,189,786,2165
151,917,1279,1799
215,821,324,1190
38,1186,2150,929
83,937,1959,1972
175,786,1027,2180
190,1938,268,1023
46,424,1710,1850
136,620,191,1235
123,53,903,1360
136,1334,487,189
110,7,1147,489
3,746,1460,1756
210,483,878,1958
244,1268,1976,23
149,241,2062,378
3,1932,93,896
92,1214,610,1956
129,2146,1702,850
488,27,883,744
68,763,589,1110
165,250,2186,683
83,2132,1033,673
137,2225,312,2088
32,1679,1321,1261
19,1173,2050,988
440,1939,2151,332
4,2165,2109,517
255,654,2132,1865
1238,2015,1296,762
47,2100,277,1410
230,1194,538,843
48,1153,1008,274
134,1927,1421,1883
20,889,900,1228
3,318,1328,1061
67,241,1978,960
715,259,474,2131
123,819,1532,133
1163,1760,1404,2241
13,922,1874,1332
41,1586,171,1063
49,2040,1398,212
84,1809,1836,1180
13,1030,1664,700
463,2191,121,1139
3,1009,645,381
510,1846,1921,230
207,1502,1621,1483
126,53,275,907
151,1689,1862,1460
506,56,749,141
59,423,43,1400
278,1799,812,1709
43,528,889,1478
47,2209,2240,1867
123,1375,2250,1303
443,830,1013,162
547,721,905,1578
151,2214,1927,1016
334,1074,1398,895
19,1133,2057,718
19,272,2210,695
298,1633,320,980
219,1481,328,1663
529,956,1599,1214
3,25,1920,412
13,62,1440,1640
279,1933,271,1613
231,282,1096,1873
17,1241,555,741
3,1775,1398,1876
162,711,680,153
547,581,1040,785
57,274,1643,1894
334,424,1694,1440
482,1496,400,756
131,2031,610,301
137,1838,426,1970
520,1015,650,2077
47,725,333,1123
137,71,929,1792
44,1332,2043,2045
149,1510,1032,74
123,1336,720,1411
778,1223,1430,1397
3,606,262,1793
176,1873,2060,1614
326,647,1730,1734
90,148,1284,1519
79,1677,442,1946
441,653,1803,1668
185,728,696,1595
61,1078,145,226
327,385,1117,2079
210,1696,192,1448
15,1665,1134,2220
75,688,638,736
334,553,1737,61
220,1423,1184,1310
48,1987,1827,642
56,1385,148,702
342,1875,2158,51
303,2099,1502,1250
149,1278,1007,236
92,2000,1271,548
626,851,1699,122
131,1753,2207,1009
184,1403,1693,1002
155,645,1508,308
549,2004,1628,425
220,772,1787,2007
10,1529,587,256
334,1684,1728,2047
534,1307,544,654
43,2237,1698,782
123,941,442,697
151,863,1136,1770
38,920,271,1575
137,79,2244,1457
47,380,2279,2153
177,231,2217,559
175,2089,212,2097
149,1491,407,626
774,839,2250,166
59,687,1554,2084
35,1797,1314,88
92,947,1899,1101
151,1134,3,1440
219,2051,2260,2218
17,499,2185,1358
20,1916,1586,965
91,117,43,1264
289,1765,779,2043
134,739,1472,1417
807,943,1287,1040
169,797,361,1120
4,232,1464,919
175,999,2059,722
13,213,1755,719
551,1082,1630,1618
19,2202,288,2025
803,27,418,1723
807,228,1026,714
117,31,1092,1572
49,971,2264,2111
14,1360,1335,1973
86,1903,592,999
520,847,2153,1971
149,36,900,90
67,1636,615,254
103,1381,480,2184
67,1221,670,112
81,212,292,1536
20,1265,1625,2275
464,138,999,1665
815,192,1414,597
123,2048,2162,308
267,1068,848,2031
79,1989,1644,1382
950,1396,462,464
43,1517,915,469
13,1441,1345,1444
443,1721,386,1209
807,397,332,1340
298,1865,8,1617
86,1930,1659,1738
57,2169,89,10
49,1754,1968,715
20,139,10,1159
73,1439,1202,1055
17,127,1639,214
2055,1767,1318,1879
480,265,1535,1561
117,409,384,496
47,2110,866,1300
244,7,182,727
161,1197,1230,483
486,1605,752,455
48,415,1060,1933
175,106,959,1292
230,979,31,1952
486,390,17,463
486,209,34,1015
13,797,1960,1642
175,515,1198,572
155,808,978,2253
732,2275,2052,744
807,524,1937,151
190,405,1521,1808
42,2229,2118,886
175,875,1386,576
435,1760,332,903
210,2057,2140,1603
20,2083,1692,1196
1238,1031,1237,1906
137,610,1196,783
13,2115,2088,284
92,1193,823,1146
154,2064,2131,1379
103,2179,371,1783
149,1613,179,806
1163,1495,2160,519
802,2035,732,15
486,1457,1122,1201
48,1336,605,2115
56,470,1823,163
134,261,789,1909
59,856,1374,809
86,2114,1658,1904
41,356,1008,1982
43,1453,947,488
807,1409,74,1310
123,983,1150,1767
47,1826,1802,364
56,1149,2154,1979
480,1609,611,521
137,715,1565,1834
17,619,1576,509
49,568,554,1641
713,745,1955,214
61,1471,1273,1850
334,89,74,243
47,1559,1929,1883
3,753,1384,809
1164,109,2024,1277
484,870,472,534
13,866,562,1025
19,1962,1643,877
551,461,1757,71
81,357,847,873
484,406,1234,1505
486,587,1245,1797
13,1836,1496,1521
47,147,1346,382
175,315,1758,2174
807,195,1362,1677
510,1732,1294,1114
13,1021,424,912
3,1405,1348,2260
1133,1822,2178,1646
175,1122,478,1011
47,1298,461,2065
817,33,1123,1846
190,1983,1212,2142
17,1595,1900,1060
13,952,1915,1281
123,376,558,882
137,126,2276,722
315,933,1151,2172
210,1744,1138,1519
136,616,325,786
13,786,1721,201
68,1474,2229,1628
223,299,1711,921
48,1062,1116,1034
279,1282,1314,1138
15,205,2081,1414
312,289,137,1451
129,49,1074,1523
30,1252,1048,1879
56,171,2103,2189
878,2078,1018,1147
619,712,454,447
136,1036,17,1565
149,336,875,941
136,91,251,290
15,567,1563,1851
123,578,54,361
154,86,1442,2278
175,593,1493,827
61,230,208,1270
137,587,167,353
334,2085,184,2192
280,1910,262,829
61,1133,694,1353
136,2048,618,643
47,2155,187,161
816,2200,1341,1449
452,762,2027,1303
435,1787,1754,2038
266,842,614,341
0,167,2273,2144
393,1838,1150,992
91,2172,751,466
157,2250,809,1800
3,592,710,2156
3,126,488,966
13,2005,1120,970
149,629,1447,1487
46,2099,1514,1413
47,777,472,1751
161,1336,591,1129
326,1967,298,1470
164,425,538,1420
123,1779,590,1258
9,2272,1769,2242
123,1305,995,1572
18,1389,103,2132
137,1333,157,495
117,36,608,1733
347,2096,668,169
47,1103,1216,1233
484,2230,544,9
79,956,857,831
307,243,2127,1696
231,1568,2223,2048
13,217,605,2149
59,532,1954,364
298,1212,2164,1011
139,1676,1151,1367
484,82,50,1979
86,1157,146,620
223,1905,1626,889
807,949,177,831
430,154,2149,609
56,1375,1471,169
151,866,1289,1057
30,2190,2060,134
13,766,182,709
482,319,1848,356
230,1948,571,692
20,1800,750,1223
5,1,1355,897
67,2027,493,1245
4,1119,1548,1003
149,876,792,1844
13,1437,1772,1641
423,599,2177,1738
3,1269,612,2227
807,2133,651,1105
131,926,417,1150
484,907,371,2231
25,178,1127,323
452,93,566,1072
13,655,539,933
529,2269,1910,1035
484,1055,1001,386
83,444,1533,718
137,439,2168,2152
268,661,2046,2096
258,1288,1343,2064
136,2193,1812,1996
175,186,2177,1073
34,2079,165,906
162,220,983,2218
56,746,1455,1278
132,1572,2010,1165
149,742,2138,1674
129,1595,335,1223
799,539,175,1383
13,1819,632,456
547,1900,813,1262
121,551,680,2144
318,1550,1092,194
123,367,2199,2251
238,2222,1922,611
486,1624,724,1653
280,843,1685,839
91,788,981,284
47,2182,1641,1073
78,715,913,2029
59,1695,1793,2262
84,1261,843,470
41,622,2183,914
17,786,583,1043
807,2067,1972,1432
0,471,1929,1562
3,2281,1097,440
223,597,804,1541
0,2210,745,716
194,325,870,817
1373,1044,2192,876
807,2251,1793,728
160,57,1760,2159
1,2057,1336,2048
255,1388,849,241
48,243,1327,803
4,2054,1583,1253
484,1883,896,1343
266,2148,816,1822
134,492,725,446
75,20,1049,1807
318,779,1210,2084
42,2176,2169,391
13,1350,1932,645
15,162,1524,129
123,176,40,2201
11,408,1611,449
520,1882,58,94
134,2265,84,2154
184,2060,497,756
501,1221,1840,488
175,1848,678,1531
13,448,2020,258
47,306,811,1564
15,2225,1892,1359
210,1079,160,2229
47,1638,1042,1713
162,1585,1696,1415
520,1864,1667,1801
30,427,781,1480
435,901,1451,1430
47,1229,911,1204
13,1449,1642,251
47,1132,570,1487
123,465,2018,144
20,2272,845,1692
0,1270,1497,386
778,1319,682,1477
326,1903,2111,1976
15,1229,1514,1407
807,632,52,577
42,255,1202,729
237,564,1882,1764
807,439,1236,166
30,889,19,1170
175,2055,1347,1817
151,1541,94,1669
423,1346,1771,287
335,1578,2031,936
38,61,2083,75
443,1340,393,565
11,258,555,1373
86,1068,1573,164
223,279,1400,920
41,1406,1371,1631
626,1772,410,188
185,2123,1586,919
123,2103,603,1235
551,1870,221,26
59,451,2195,138
136,705,741,864
796,558,904,618
137,354,1731,1322
123,1026,710,66
547,741,2017,1997
480,1523,362,1448
473,1358,1513,78
803,1701,608,1388
280,1444,674,1596
11,2235,2033,96
1163,2262,662,1714
230,2138,1135,1321
807,208,2015,883
692,1355,995,2126
303,97,1282,1693
807,481,1225,917
175,1242,1192,165
149,1798,1576,1192
136,1867,1529,727
230,558,1680,1666
944,886,218,611
275,906,92,34
266,9,874,875
347,1082,2047,1077
137,1919,1869,658
41,166,1288,2077
47,1208,1528,1125
137,206,1818,904
1116,203,2261,552
275,1317,194,2269
13,1043,881,1756
19,1115,1447,507
129,451,718,562
1164,2122,149,169
165,494,1881,616
19,124,302,1571
378,1337,1957,1118
136,1627,1458,2086
37,1439,929,1081
273,1862,383,1238
42,1192,888,1928
149,1558,1405,2088
92,1900,1707,1350
48,521,329,778
67,1643,582,788
564,325,765,2061
210,2059,868,1491
280,1457,894,2053
957,1505,1691,1730
136,1562,1316,1096
47,1780,478,1532
297,602,188,72
9,1380,38,1956
70,2179,1426,1667
14,2141,892,1466
161,2250,1761,1855
117,176,2139,2015
48,1729,53,1507
137,16,1668,222
210,583,1647,369
1116,990,1096,2283
13,1167,1983,2051
366,322,1706,541
48,758,194,1687
43,2014,554,245
123,475,418,563
78,2062,980,1500
59,1603,606,1567
210,717,167,1287
91,700,670,365
444,1310,640,145
48,118,2137,1371
1,762,88,214
534,1154,275,1856
175,1922,1998,532
137,1380,94,2129
149,1971,604,1806
92,295,1223,1312
175,1670,1198,67
137,1774,735,1108
136,989,734,890
47,2042,2213,1020
242,218,213,321
175,1776,841,518
298,4,871,54
149,1531,1839,2110
430,990,1872,1895
42,1118,1278,1701
13,748,2237,499
175,1577,1502,1796
43,1664,1312,2137
3,28,51,186
175,926,1646,2174
1133,1182,1608,1392
19,1786,418,1424
136,1012,1364,1903
92,1943,1849,93
765,1985,2206,324
13,876,1480,1511
9,148,1822,931
326,483,945,2058
807,2113,1358,1150
17,1120,1841,45
190,1346,402,2213
129,856,2099,1176
280,733,2201,1807
700,1773,753,2026
220,2261,716,1125
224,809,610,838
334,703,812,904
807,2201,392,242
